                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.403
Model:           ,OLS             ,  Adj. R-squared:    ,   0.029
Method:          ,Least Squares   ,  F-statistic:       ,   1.079
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.399  
Time:            ,11:58:59        ,  Log-Likelihood:    , -120.91
No. Observations:,    79          ,  AIC:               ,   303.8
Df Residuals:    ,    48          ,  BIC:               ,   377.3
Df Model:        ,    30          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    0.3090,    1.109,    0.279, 0.782,   -1.921,    2.538
SPI3_max      ,   -1.2485,    3.240,   -0.385, 0.702,   -7.763,    5.266
SPI6_max      ,    0.2375,    1.757,    0.135, 0.893,   -3.296,    3.771
SPI12_max     ,    0.4176,    0.746,    0.559, 0.578,   -1.083,    1.918
SPEI1_max     ,   -2.3535,    1.005,   -2.341, 0.023,   -4.375,   -0.332
SPEI3_max     ,    0.3965,    2.233,    0.178, 0.860,   -4.093,    4.886
SPEI6_max     ,    2.5467,    4.616,    0.552, 0.584,   -6.734,   11.828
SPEI12_max    ,   -0.6097,    3.004,   -0.203, 0.840,   -6.650,    5.431
SPI1_median   ,   -0.1631,    2.282,   -0.071, 0.943,   -4.751,    4.425
SPI3_median   ,    1.2489,    2.114,    0.591, 0.557,   -3.001,    5.498
SPI6_median   ,   -0.9372,    1.068,   -0.878, 0.385,   -3.084,    1.210
SPI12_median  ,    0.5056,    0.858,    0.589, 0.559,   -1.220,    2.231
SPEI1_median  ,   -3.3691,    2.186,   -1.541, 0.130,   -7.765,    1.027
SPEI3_median  ,    0.9569,    2.900,    0.330, 0.743,   -4.873,    6.787
SPEI6_median  ,   -0.5846,    2.834,   -0.206, 0.837,   -6.282,    5.113
SPEI12_median ,   -1.8655,    4.973,   -0.375, 0.709,  -11.864,    8.133
SPI1_min      ,    0.0615,    1.449,    0.042, 0.966,   -2.851,    2.974
SPI3_min      ,    0.2262,    2.243,    0.101, 0.920,   -4.284,    4.737
SPI6_min      ,    0.6807,    3.115,    0.219, 0.828,   -5.582,    6.944
SPI12_min     ,   -0.3160,    1.656,   -0.191, 0.850,   -3.646,    3.014
SPEI1_min     ,   -0.0347,    1.082,   -0.032, 0.975,   -2.210,    2.141
SPEI3_min     ,    0.2047,    3.383,    0.061, 0.952,   -6.598,    7.007
SPEI6_min     ,   -0.1380,    2.532,   -0.054, 0.957,   -5.230,    4.954
SPEI12_min    ,    0.2453,    2.555,    0.096, 0.924,   -4.892,    5.382
SPI1_std      ,   -0.1929,    3.456,   -0.056, 0.956,   -7.142,    6.756
SPI3_std      ,    0.2242,    5.984,    0.037, 0.970,  -11.808,   12.256
SPI6_std      ,    0.0442,    3.841,    0.012, 0.991,   -7.679,    7.768
SPI12_std     ,   -0.4370,    2.880,   -0.152, 0.880,   -6.228,    5.354
SPEI1_std     ,   -0.5082,    2.953,   -0.172, 0.864,   -6.445,    5.429
SPEI3_std     ,    0.5265,    2.910,    0.181, 0.857,   -5.325,    6.378
SPEI6_std     ,    1.6342,    4.033,    0.405, 0.687,   -6.474,    9.743
SPEI12_std    ,   -0.2844,    2.179,   -0.131, 0.897,   -4.666,    4.097
VICI_veg_max  ,    0.1538,    0.911,    0.169, 0.867,   -1.679,    1.986
VICI_veg_mean ,    0.4388,    2.280,    0.192, 0.848,   -4.146,    5.023
VICI_veg_min  ,         0,        0,      nan,   nan,        0,        0
VICI_veg_std  ,   -0.6381,    3.551,   -0.180, 0.858,   -7.777,    6.501
VICI_veg_count,   -0.0500,    0.914,   -0.055, 0.957,   -1.887,    1.787
VICI_mat_max  ,    0.2592,    0.919,    0.282, 0.779,   -1.589,    2.108
VICI_mat_mean ,   -0.5350,    2.129,   -0.251, 0.803,   -4.817,    3.747
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.3035,    1.202,   -0.252, 0.802,   -2.721,    2.114
VICI_mat_count,    0.6805,    1.102,    0.618, 0.540,   -1.534,    2.895
Omnibus:      ,23.709,  Durbin-Watson:     ,   2.459
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  56.802
Skew:         ,-0.966,  Prob(JB):          ,4.63e-13
Kurtosis:     , 6.677,  Cond. No.          ,2.42e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.99e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
