                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.454
Model:           ,OLS             ,  Adj. R-squared:    ,   0.087
Method:          ,Least Squares   ,  F-statistic:       ,   1.236
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.223  
Time:            ,12:18:05        ,  Log-Likelihood:    , -160.20
No. Observations:,   103          ,  AIC:               ,   404.4
Df Residuals:    ,    61          ,  BIC:               ,   515.1
Df Model:        ,    41          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -9.1966,   19.837,   -0.464, 0.645,  -48.863,   30.470
SPI3_max      ,   -8.2412,    7.778,   -1.060, 0.293,  -23.793,    7.311
SPI6_max      ,   -7.7005,   26.277,   -0.293, 0.770,  -60.244,   44.843
SPI12_max     ,   14.9424,   23.135,    0.646, 0.521,  -31.318,   61.203
SPEI1_max     ,   15.7760,   35.299,    0.447, 0.657,  -54.809,   86.361
SPEI3_max     ,   15.7515,   18.842,    0.836, 0.406,  -21.925,   53.428
SPEI6_max     ,  -34.0916,   15.998,   -2.131, 0.037,  -66.081,   -2.102
SPEI12_max    ,  -14.6191,   32.061,   -0.456, 0.650,  -78.730,   49.492
SPI1_median   ,   20.7317,   30.191,    0.687, 0.495,  -39.639,   81.102
SPI3_median   ,   -6.5542,   27.445,   -0.239, 0.812,  -61.435,   48.326
SPI6_median   ,    1.5773,    9.106,    0.173, 0.863,  -16.631,   19.786
SPI12_median  ,   -3.1206,    8.842,   -0.353, 0.725,  -20.802,   14.561
SPEI1_median  ,  -16.9097,   35.734,   -0.473, 0.638,  -88.365,   54.545
SPEI3_median  ,  -10.7959,   46.354,   -0.233, 0.817, -103.487,   81.895
SPEI6_median  ,    9.6779,   15.672,    0.618, 0.539,  -21.660,   41.016
SPEI12_median ,    4.4105,   17.089,    0.258, 0.797,  -29.761,   38.582
SPI1_min      ,   -3.3583,    2.821,   -1.190, 0.239,   -9.000,    2.284
SPI3_min      ,  -23.6152,   21.449,   -1.101, 0.275,  -66.505,   19.274
SPI6_min      ,   -9.6444,    5.525,   -1.746, 0.086,  -20.693,    1.404
SPI12_min     ,    0.4891,    3.128,    0.156, 0.876,   -5.767,    6.745
SPEI1_min     ,   25.2450,   16.649,    1.516, 0.135,   -8.047,   58.537
SPEI3_min     ,    9.6810,   13.865,    0.698, 0.488,  -18.043,   37.405
SPEI6_min     ,   29.3390,   12.222,    2.401, 0.019,    4.900,   53.778
SPEI12_min    ,    4.5167,   11.858,    0.381, 0.705,  -19.195,   28.228
SPI1_std      ,   27.8387,   54.654,    0.509, 0.612,  -81.449,  137.127
SPI3_std      ,  -62.7850,   60.120,   -1.044, 0.300, -183.002,   57.432
SPI6_std      ,  -25.2811,   12.307,   -2.054, 0.044,  -49.890,   -0.672
SPI12_std     ,   -5.9493,   12.099,   -0.492, 0.625,  -30.142,   18.244
SPEI1_std     ,  -35.4142,   84.808,   -0.418, 0.678, -204.999,  134.170
SPEI3_std     ,   44.6070,   27.355,    1.631, 0.108,  -10.093,   99.307
SPEI6_std     ,   90.0433,   42.051,    2.141, 0.036,    5.957,  174.129
SPEI12_std    ,   82.4781,  111.055,    0.743, 0.461, -139.590,  304.547
VICI_veg_max  ,   -1.1586,    2.389,   -0.485, 0.629,   -5.936,    3.619
VICI_veg_mean ,    2.2092,    3.111,    0.710, 0.480,   -4.012,    8.431
VICI_veg_min  ,   -0.8372,    0.669,   -1.251, 0.216,   -2.176,    0.501
VICI_veg_std  ,    1.3901,    3.719,    0.374, 0.710,   -6.048,    8.828
VICI_veg_count,   -8.0602,   11.595,   -0.695, 0.490,  -31.246,   15.126
VICI_mat_max  ,   -4.0110,    5.747,   -0.698, 0.488,  -15.503,    7.481
VICI_mat_mean ,    6.2957,    8.764,    0.718, 0.475,  -11.229,   23.821
VICI_mat_min  ,   -2.5702,    5.254,   -0.489, 0.626,  -13.077,    7.936
VICI_mat_std  ,   -0.9486,    8.605,   -0.110, 0.913,  -18.155,   16.258
VICI_mat_count,    9.6064,   13.086,    0.734, 0.466,  -16.561,   35.773
Omnibus:      ,23.179,  Durbin-Watson:     ,   2.056
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  78.123
Skew:         , 0.647,  Prob(JB):          ,1.09e-17
Kurtosis:     , 7.066,  Cond. No.          ,7.86e+04

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The condition number is large, 7.86e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
