                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.604
Model:           ,OLS             ,  Adj. R-squared:    ,   0.339
Method:          ,Least Squares   ,  F-statistic:       ,   2.284
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00591 
Time:            ,11:30:10        ,  Log-Likelihood:    , -112.83
No. Observations:,    76          ,  AIC:               ,   287.7
Df Residuals:    ,    45          ,  BIC:               ,   359.9
Df Model:        ,    30          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.0513,    2.398,   -0.438, 0.663,   -5.880,    3.778
SPI3_max      ,    4.2891,    4.424,    0.970, 0.337,   -4.621,   13.199
SPI6_max      ,   -5.4653,    3.126,   -1.749, 0.087,  -11.760,    0.830
SPI12_max     ,    7.1071,    3.766,    1.887, 0.066,   -0.478,   14.692
SPEI1_max     ,    5.6276,    3.188,    1.765, 0.084,   -0.793,   12.048
SPEI3_max     ,   -7.7422,    9.101,   -0.851, 0.399,  -26.073,   10.588
SPEI6_max     ,   -1.6759,    5.425,   -0.309, 0.759,  -12.602,    9.250
SPEI12_max    ,  -12.9590,    4.290,   -3.021, 0.004,  -21.599,   -4.319
SPI1_median   ,   -2.8515,    5.160,   -0.553, 0.583,  -13.244,    7.541
SPI3_median   ,   -8.5827,    3.189,   -2.691, 0.010,  -15.006,   -2.159
SPI6_median   ,    0.0340,    4.744,    0.007, 0.994,   -9.521,    9.589
SPI12_median  ,   -1.4783,    6.367,   -0.232, 0.817,  -14.303,   11.346
SPEI1_median  ,   -3.8320,    6.102,   -0.628, 0.533,  -16.121,    8.457
SPEI3_median  ,   13.0919,    7.114,    1.840, 0.072,   -1.236,   27.419
SPEI6_median  ,    1.3032,    5.502,    0.237, 0.814,   -9.778,   12.384
SPEI12_median ,    2.1634,    6.841,    0.316, 0.753,  -11.616,   15.943
SPI1_min      ,   -0.5649,    1.318,   -0.429, 0.670,   -3.219,    2.089
SPI3_min      ,    1.4148,    2.074,    0.682, 0.499,   -2.762,    5.591
SPI6_min      ,   -1.4206,    3.455,   -0.411, 0.683,   -8.379,    5.538
SPI12_min     ,   -0.6418,    4.066,   -0.158, 0.875,   -8.832,    7.548
SPEI1_min     ,    0.9798,    3.029,    0.323, 0.748,   -5.122,    7.082
SPEI3_min     ,    2.2985,    3.472,    0.662, 0.511,   -4.695,    9.292
SPEI6_min     ,   -4.0680,    3.706,   -1.098, 0.278,  -11.533,    3.397
SPEI12_min    ,   -0.1421,    4.558,   -0.031, 0.975,   -9.322,    9.037
SPI1_std      ,   -2.0651,    3.743,   -0.552, 0.584,   -9.603,    5.473
SPI3_std      ,    0.5756,    5.124,    0.112, 0.911,   -9.746,   10.897
SPI6_std      ,   -1.1006,    4.247,   -0.259, 0.797,   -9.655,    7.454
SPI12_std     ,   -3.5413,    3.946,   -0.898, 0.374,  -11.488,    4.405
SPEI1_std     ,    2.0160,    4.777,    0.422, 0.675,   -7.605,   11.637
SPEI3_std     ,   -0.3990,    1.277,   -0.312, 0.756,   -2.971,    2.173
SPEI6_std     ,    1.7278,    5.894,    0.293, 0.771,  -10.144,   13.599
SPEI12_std    ,   -8.7260,    7.699,   -1.133, 0.263,  -24.233,    6.781
VICI_veg_max  ,   -0.0270,    0.082,   -0.331, 0.742,   -0.191,    0.137
VICI_veg_mean ,    0.0109,    0.037,    0.295, 0.769,   -0.063,    0.085
VICI_veg_min  ,    0.0015,    0.079,    0.019, 0.985,   -0.158,    0.161
VICI_veg_std  ,    0.0109,    0.162,    0.067, 0.947,   -0.315,    0.336
VICI_veg_count,    0.0963,    0.514,    0.187, 0.852,   -0.940,    1.132
VICI_mat_max  ,   -0.0149,    0.036,   -0.420, 0.677,   -0.087,    0.057
VICI_mat_mean ,   -0.0017,    0.004,   -0.420, 0.677,   -0.010,    0.006
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0050,    0.012,   -0.420, 0.677,   -0.029,    0.019
VICI_mat_count,   -0.0006,    0.002,   -0.356, 0.723,   -0.004,    0.003
Omnibus:      ,10.983,  Durbin-Watson:     ,   2.150
Prob(Omnibus):, 0.004,  Jarque-Bera (JB):  ,  28.138
Skew:         , 0.228,  Prob(JB):          ,7.76e-07
Kurtosis:     , 5.946,  Cond. No.          ,1.37e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 2.36e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
