                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.659
Model:           ,OLS             ,  Adj. R-squared:    ,   0.411
Method:          ,Least Squares   ,  F-statistic:       ,   2.652
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.000908
Time:            ,11:00:29        ,  Log-Likelihood:    , -165.40
No. Observations:,    84          ,  AIC:               ,   402.8
Df Residuals:    ,    48          ,  BIC:               ,   490.3
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,  -12.2210,   27.409,   -0.446, 0.658,  -67.331,   42.888
SPI3_max      ,    7.5470,   18.622,    0.405, 0.687,  -29.895,   44.989
SPI6_max      ,   -9.6548,   17.835,   -0.541, 0.591,  -45.515,   26.206
SPI12_max     ,   10.9875,   34.479,    0.319, 0.751,  -58.337,   80.312
SPEI1_max     ,    2.6157,    8.713,    0.300, 0.765,  -14.902,   20.134
SPEI3_max     ,   -4.7993,   31.452,   -0.153, 0.879,  -68.039,   58.440
SPEI6_max     ,    5.8785,    8.134,    0.723, 0.473,  -10.477,   22.234
SPEI12_max    ,   16.7121,   34.595,    0.483, 0.631,  -52.846,   86.270
SPI1_median   ,   17.0978,   66.121,    0.259, 0.797, -115.847,  150.043
SPI3_median   ,   -4.1846,   16.324,   -0.256, 0.799,  -37.005,   28.636
SPI6_median   ,    0.5856,    1.954,    0.300, 0.766,   -3.343,    4.515
SPI12_median  ,    3.2271,    7.084,    0.456, 0.651,  -11.016,   17.471
SPEI1_median  ,  -25.0058,   80.219,   -0.312, 0.757, -186.297,  136.285
SPEI3_median  ,    1.2846,   18.162,    0.071, 0.944,  -35.234,   37.803
SPEI6_median  ,   -2.4005,   25.368,   -0.095, 0.925,  -53.407,   48.606
SPEI12_median ,   -9.8664,   17.919,   -0.551, 0.584,  -45.895,   26.162
SPI1_min      ,   11.1435,   23.763,    0.469, 0.641,  -36.636,   58.923
SPI3_min      ,   -9.3171,   13.159,   -0.708, 0.482,  -35.775,   17.141
SPI6_min      ,    1.1940,    8.695,    0.137, 0.891,  -16.289,   18.677
SPI12_min     ,   -8.6914,   29.133,   -0.298, 0.767,  -67.268,   49.885
SPEI1_min     ,   11.7875,   23.740,    0.497, 0.622,  -35.945,   59.520
SPEI3_min     ,    3.1796,   20.114,    0.158, 0.875,  -37.263,   43.622
SPEI6_min     ,    2.7943,   17.112,    0.163, 0.871,  -31.611,   37.200
SPEI12_min    ,  -12.3568,   38.100,   -0.324, 0.747,  -88.961,   64.247
SPI1_std      ,   23.8047,   49.013,    0.486, 0.629,  -74.743,  122.352
SPI3_std      ,  -10.6285,   23.763,   -0.447, 0.657,  -58.407,   37.150
SPI6_std      ,    6.5432,   16.743,    0.391, 0.698,  -27.121,   40.207
SPI12_std     ,   -9.2240,   43.921,   -0.210, 0.835,  -97.534,   79.086
SPEI1_std     ,   15.3524,   37.256,    0.412, 0.682,  -59.555,   90.260
SPEI3_std     ,  -11.3503,  126.280,   -0.090, 0.929, -265.253,  242.552
SPEI6_std     ,   14.2067,   60.209,    0.236, 0.814, -106.852,  135.265
SPEI12_std    ,  -58.6513,  148.555,   -0.395, 0.695, -357.340,  240.038
VICI_veg_max  ,    0.4070,    1.306,    0.312, 0.757,   -2.219,    3.033
VICI_veg_mean ,    0.0854,    0.267,    0.320, 0.750,   -0.451,    0.622
VICI_veg_min  ,    0.1118,    3.624,    0.031, 0.976,   -7.174,    7.398
VICI_veg_std  ,   -0.8174,    2.744,   -0.298, 0.767,   -6.334,    4.699
VICI_veg_count,   -1.1540,    3.423,   -0.337, 0.737,   -8.036,    5.728
VICI_mat_max  ,   -0.2676,    2.066,   -0.130, 0.897,   -4.421,    3.886
VICI_mat_mean ,   -0.1526,    1.178,   -0.130, 0.897,   -2.521,    2.216
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.1109,    0.856,   -0.130, 0.897,   -1.832,    1.610
VICI_mat_count,   -0.0253,    0.196,   -0.130, 0.897,   -0.419,    0.368
Omnibus:      , 7.425,  Durbin-Watson:     ,   2.192
Prob(Omnibus):, 0.024,  Jarque-Bera (JB):  ,  14.310
Skew:         , 0.035,  Prob(JB):          ,0.000781
Kurtosis:     , 5.021,  Cond. No.          ,1.27e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 9.64e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
