                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.662
Model:           ,OLS             ,  Adj. R-squared:    ,   0.392
Method:          ,Least Squares   ,  F-statistic:       ,   2.457
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00254 
Time:            ,10:53:33        ,  Log-Likelihood:    , -158.82
No. Observations:,    80          ,  AIC:               ,   389.6
Df Residuals:    ,    44          ,  BIC:               ,   475.4
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.1207,   19.324,   -0.006, 0.995,  -39.067,   38.825
SPI3_max      ,   -6.2590,   23.631,   -0.265, 0.792,  -53.883,   41.365
SPI6_max      ,   -2.2917,    8.470,   -0.271, 0.788,  -19.363,   14.779
SPI12_max     ,   -0.7569,   12.444,   -0.061, 0.952,  -25.837,   24.323
SPEI1_max     ,    3.3480,   26.151,    0.128, 0.899,  -49.356,   56.052
SPEI3_max     ,   -2.3166,    9.362,   -0.247, 0.806,  -21.184,   16.550
SPEI6_max     ,    0.5664,    8.487,    0.067, 0.947,  -16.538,   17.671
SPEI12_max    ,    5.2890,    6.233,    0.849, 0.401,   -7.272,   17.850
SPI1_median   ,   -3.6805,   48.395,   -0.076, 0.940, -101.214,   93.853
SPI3_median   ,    0.9396,    5.039,    0.186, 0.853,   -9.216,   11.095
SPI6_median   ,    0.6878,    3.438,    0.200, 0.842,   -6.240,    7.616
SPI12_median  ,    0.1035,    2.424,    0.043, 0.966,   -4.781,    4.988
SPEI1_median  ,    1.4651,   46.994,    0.031, 0.975,  -93.245,   96.175
SPEI3_median  ,    5.1110,    8.564,    0.597, 0.554,  -12.149,   22.371
SPEI6_median  ,   -2.7465,   20.451,   -0.134, 0.894,  -43.962,   38.469
SPEI12_median ,   -4.1289,    6.629,   -0.623, 0.537,  -17.488,    9.230
SPI1_min      ,   -0.3236,   12.183,   -0.027, 0.979,  -24.877,   24.230
SPI3_min      ,   -0.2270,    7.791,   -0.029, 0.977,  -15.928,   15.474
SPI6_min      ,    1.9901,    5.526,    0.360, 0.720,   -9.146,   13.126
SPI12_min     ,    2.3221,   16.732,    0.139, 0.890,  -31.400,   36.044
SPEI1_min     ,    0.9328,    6.578,    0.142, 0.888,  -12.323,   14.189
SPEI3_min     ,    1.5643,   13.221,    0.118, 0.906,  -25.081,   28.209
SPEI6_min     ,   -0.6057,    9.839,   -0.062, 0.951,  -20.434,   19.223
SPEI12_min    ,   -0.9121,   12.446,   -0.073, 0.942,  -25.996,   24.172
SPI1_std      ,   -0.4932,   33.350,   -0.015, 0.988,  -67.707,   66.720
SPI3_std      ,   -1.0806,    7.401,   -0.146, 0.885,  -15.997,   13.836
SPI6_std      ,    5.3360,   14.672,    0.364, 0.718,  -24.234,   34.906
SPI12_std     ,    4.5439,   33.626,    0.135, 0.893,  -63.225,   72.313
SPEI1_std     ,   -0.5272,   30.169,   -0.017, 0.986,  -61.328,   60.274
SPEI3_std     ,    9.3739,   75.921,    0.123, 0.902, -143.635,  162.383
SPEI6_std     ,   -0.3298,   19.093,   -0.017, 0.986,  -38.809,   38.149
SPEI12_std    ,   -8.8914,   15.993,   -0.556, 0.581,  -41.123,   23.340
VICI_veg_max  ,    0.0624,    0.313,    0.200, 0.843,   -0.568,    0.693
VICI_veg_mean ,    0.0482,    0.210,    0.229, 0.820,   -0.376,    0.472
VICI_veg_min  ,    0.0321,    0.661,    0.049, 0.961,   -1.299,    1.363
VICI_veg_std  ,   -0.0281,    0.438,   -0.064, 0.949,   -0.910,    0.854
VICI_veg_count,   -0.4061,    1.900,   -0.214, 0.832,   -4.236,    3.424
VICI_mat_max  ,    0.2947,    1.385,    0.213, 0.833,   -2.497,    3.087
VICI_mat_mean ,   -0.5243,    2.361,   -0.222, 0.825,   -5.282,    4.234
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,    0.0090,    0.107,    0.085, 0.933,   -0.206,    0.225
VICI_mat_count,    0.1397,    0.636,    0.220, 0.827,   -1.142,    1.421
Omnibus:      , 6.913,  Durbin-Watson:     ,   2.207
Prob(Omnibus):, 0.032,  Jarque-Bera (JB):  ,  12.494
Skew:         , 0.036,  Prob(JB):          , 0.00194
Kurtosis:     , 4.935,  Cond. No.          ,1.30e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.2e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
