                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.659
Model:           ,OLS             ,  Adj. R-squared:    ,   0.411
Method:          ,Least Squares   ,  F-statistic:       ,   2.652
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.000906
Time:            ,10:58:39        ,  Log-Likelihood:    , -165.39
No. Observations:,    84          ,  AIC:               ,   402.8
Df Residuals:    ,    48          ,  BIC:               ,   490.3
Df Model:        ,    35          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,  -13.9440,   29.731,   -0.469, 0.641,  -73.722,   45.834
SPI3_max      ,    6.7748,   38.597,    0.176, 0.861,  -70.830,   84.379
SPI6_max      ,  -10.1909,   18.097,   -0.563, 0.576,  -46.577,   26.195
SPI12_max     ,   14.3412,   37.353,    0.384, 0.703,  -60.762,   89.444
SPEI1_max     ,    2.8498,   21.173,    0.135, 0.893,  -39.722,   45.421
SPEI3_max     ,   -0.8883,   46.912,   -0.019, 0.985,  -95.210,   93.434
SPEI6_max     ,    5.7117,   11.563,    0.494, 0.624,  -17.536,   28.960
SPEI12_max    ,   19.5569,   37.136,    0.527, 0.601,  -55.110,   94.224
SPI1_median   ,   19.8609,   58.769,    0.338, 0.737,  -98.302,  138.023
SPI3_median   ,   -5.0901,   15.180,   -0.335, 0.739,  -35.611,   25.431
SPI6_median   ,    0.7174,    2.379,    0.302, 0.764,   -4.065,    5.500
SPI12_median  ,    3.8467,    6.923,    0.556, 0.581,  -10.073,   17.766
SPEI1_median  ,  -29.5407,   69.309,   -0.426, 0.672, -168.896,  109.814
SPEI3_median  ,    0.2144,    9.637,    0.022, 0.982,  -19.162,   19.590
SPEI6_median  ,   -2.6051,   10.270,   -0.254, 0.801,  -23.254,   18.043
SPEI12_median ,  -11.6514,   15.338,   -0.760, 0.451,  -42.491,   19.188
SPI1_min      ,   12.7048,   24.442,    0.520, 0.606,  -36.439,   61.848
SPI3_min      ,   -9.3673,   18.570,   -0.504, 0.616,  -46.705,   27.971
SPI6_min      ,    0.0222,    5.935,    0.004, 0.997,  -11.911,   11.955
SPI12_min     ,  -11.8228,   32.398,   -0.365, 0.717,  -76.962,   53.317
SPEI1_min     ,   13.0330,   24.820,    0.525, 0.602,  -36.870,   62.936
SPEI3_min     ,    2.6504,   20.271,    0.131, 0.897,  -38.108,   43.408
SPEI6_min     ,    4.8781,   25.857,    0.189, 0.851,  -47.110,   56.867
SPEI12_min    ,  -16.0395,   51.838,   -0.309, 0.758, -120.266,   88.187
SPI1_std      ,   26.7958,   56.562,    0.474, 0.638,  -86.930,  140.521
SPI3_std      ,  -11.0830,   34.480,   -0.321, 0.749,  -80.409,   58.243
SPI6_std      ,    4.2200,    9.128,    0.462, 0.646,  -14.133,   22.573
SPI12_std     ,  -15.0401,   53.685,   -0.280, 0.781, -122.980,   92.900
SPEI1_std     ,   16.4771,   49.987,    0.330, 0.743,  -84.029,  116.983
SPEI3_std     ,  -16.4850,  113.512,   -0.145, 0.885, -244.717,  211.747
SPEI6_std     ,   20.9425,   79.210,    0.264, 0.793, -138.319,  180.204
SPEI12_std    ,  -69.2935,  162.471,   -0.426, 0.672, -395.964,  257.377
VICI_veg_max  ,    0.1016,    0.383,    0.265, 0.792,   -0.669,    0.872
VICI_veg_mean ,    0.0616,    0.258,    0.239, 0.812,   -0.458,    0.581
VICI_veg_min  ,   -0.0249,    0.120,   -0.207, 0.837,   -0.266,    0.216
VICI_veg_std  ,   -0.1552,    0.786,   -0.198, 0.844,   -1.735,    1.425
VICI_veg_count,   -0.5244,    2.555,   -0.205, 0.838,   -5.661,    4.612
VICI_mat_max  ,   -0.0306,    0.148,   -0.207, 0.837,   -0.328,    0.266
VICI_mat_mean ,   -0.0149,    0.072,   -0.207, 0.837,   -0.159,    0.129
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0123,    0.059,   -0.207, 0.837,   -0.131,    0.107
VICI_mat_count,   -0.0018,    0.009,   -0.207, 0.837,   -0.020,    0.016
Omnibus:      , 7.429,  Durbin-Watson:     ,   2.193
Prob(Omnibus):, 0.024,  Jarque-Bera (JB):  ,  14.321
Skew:         , 0.037,  Prob(JB):          ,0.000777
Kurtosis:     , 5.021,  Cond. No.          ,1.22e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.07e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
