                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.458
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.099
Method:          ,Least Squares   ,  F-statistic:                ,   1.276
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):         , 0.190  
Time:            ,12:16:03        ,  Log-Likelihood:             , -160.24
No. Observations:,   103          ,  AIC:                        ,   402.5
Df Residuals:    ,    62          ,  BIC:                        ,   510.5
Df Model:        ,    41          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    5.4921,    3.436,    1.598, 0.115,   -1.376,   12.361
SPI3_max      ,  -11.6266,    7.041,   -1.651, 0.104,  -25.702,    2.449
SPI6_max      ,    5.5932,    7.813,    0.716, 0.477,  -10.024,   21.210
SPI12_max     ,    0.6137,    5.012,    0.122, 0.903,   -9.405,   10.632
SPEI1_max     ,   -7.8406,    6.651,   -1.179, 0.243,  -21.137,    5.455
SPEI3_max     ,    4.9411,    9.278,    0.533, 0.596,  -13.605,   23.487
SPEI6_max     ,  -20.3570,   12.041,   -1.691, 0.096,  -44.426,    3.712
SPEI12_max    ,    4.2534,   10.588,    0.402, 0.689,  -16.912,   25.419
SPI1_median   ,   -3.5539,    4.066,   -0.874, 0.385,  -11.681,    4.573
SPI3_median   ,   10.1058,    8.880,    1.138, 0.260,   -7.646,   27.858
SPI6_median   ,   -0.5147,    5.467,   -0.094, 0.925,  -11.444,   10.415
SPI12_median  ,    3.5386,    1.227,    2.883, 0.005,    1.085,    5.992
SPEI1_median  ,   11.9657,    5.132,    2.331, 0.023,    1.706,   22.225
SPEI3_median  ,  -43.8118,   18.977,   -2.309, 0.024,  -81.746,   -5.878
SPEI6_median  ,   19.9687,    8.514,    2.345, 0.022,    2.949,   36.989
SPEI12_median ,  -11.8997,    7.423,   -1.603, 0.114,  -26.738,    2.939
SPI1_min      ,   -5.3704,    2.530,   -2.123, 0.038,  -10.428,   -0.313
SPI3_min      ,   -7.6976,    5.461,   -1.410, 0.164,  -18.614,    3.218
SPI6_min      ,   -7.3932,    6.052,   -1.222, 0.226,  -19.490,    4.704
SPI12_min     ,    0.2042,    2.931,    0.070, 0.945,   -5.654,    6.062
SPEI1_min     ,   14.7353,    5.192,    2.838, 0.006,    4.357,   25.113
SPEI3_min     ,   15.3252,   10.711,    1.431, 0.157,   -6.085,   36.736
SPEI6_min     ,   17.1189,    8.442,    2.028, 0.047,    0.243,   33.995
SPEI12_min    ,    4.3500,    8.751,    0.497, 0.621,  -13.143,   21.843
SPI1_std      ,  -12.7503,    8.813,   -1.447, 0.153,  -30.367,    4.866
SPI3_std      ,  -17.4973,   11.174,   -1.566, 0.122,  -39.834,    4.839
SPI6_std      ,  -18.0160,   13.411,   -1.343, 0.184,  -44.824,    8.792
SPI12_std     ,    2.6170,    7.204,    0.363, 0.718,  -11.783,   17.017
SPEI1_std     ,   23.3572,   16.736,    1.396, 0.168,  -10.098,   56.813
SPEI3_std     ,   27.0671,   24.332,    1.112, 0.270,  -21.572,   75.706
SPEI6_std     ,   56.1315,   22.953,    2.445, 0.017,   10.249,  102.014
SPEI12_std    ,   10.8779,   20.513,    0.530, 0.598,  -30.128,   51.883
VICI_veg_max  ,    0.7108,    0.506,    1.405, 0.165,   -0.301,    1.722
VICI_veg_mean ,   -0.0774,    0.159,   -0.486, 0.628,   -0.395,    0.241
VICI_veg_min  ,   -0.3915,    0.371,   -1.054, 0.296,   -1.134,    0.351
VICI_veg_std  ,   -1.5039,    0.979,   -1.536, 0.130,   -3.461,    0.454
VICI_veg_count,    0.1146,    0.740,    0.155, 0.877,   -1.364,    1.593
VICI_mat_max  ,    0.7129,    1.992,    0.358, 0.722,   -3.270,    4.696
VICI_mat_mean ,    0.4775,    1.958,    0.244, 0.808,   -3.437,    4.392
VICI_mat_min  ,   -3.6892,    9.408,   -0.392, 0.696,  -22.496,   15.118
VICI_mat_std  ,   -3.2142,    8.732,   -0.368, 0.714,  -20.670,   14.241
VICI_mat_count,   -0.1655,    1.037,   -0.160, 0.874,   -2.239,    1.908
Omnibus:      ,23.274,  Durbin-Watson:     ,   2.066
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  78.114
Skew:         , 0.653,  Prob(JB):          ,1.09e-17
Kurtosis:     , 7.062,  Cond. No.          ,1.38e+16

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The smallest eigenvalue is 1.65e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
