                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.477
Model:           ,OLS             ,  Adj. R-squared:    ,   0.115
Method:          ,Least Squares   ,  F-statistic:       ,   1.317
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):, 0.186  
Time:            ,12:21:36        ,  Log-Likelihood:    , -126.06
No. Observations:,    84          ,  AIC:               ,   322.1
Df Residuals:    ,    49          ,  BIC:               ,   407.2
Df Model:        ,    34          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    6.8151,    3.101,    2.198, 0.033,    0.583,   13.047
SPI3_max      ,  -13.7866,    9.363,   -1.472, 0.147,  -32.602,    5.029
SPI6_max      ,    7.8940,    7.357,    1.073, 0.289,   -6.890,   22.678
SPI12_max     ,   -2.0980,    8.746,   -0.240, 0.811,  -19.673,   15.478
SPEI1_max     ,  -15.3839,    6.925,   -2.221, 0.031,  -29.301,   -1.467
SPEI3_max     ,   11.1222,   16.403,    0.678, 0.501,  -21.841,   44.086
SPEI6_max     ,  -15.3928,   11.135,   -1.382, 0.173,  -37.768,    6.983
SPEI12_max    ,    8.9750,    8.691,    1.033, 0.307,   -8.490,   26.440
SPI1_median   ,   -0.2173,    3.706,   -0.059, 0.953,   -7.665,    7.231
SPI3_median   ,   17.0019,   11.130,    1.528, 0.133,   -5.364,   39.368
SPI6_median   ,   -4.1599,    9.430,   -0.441, 0.661,  -23.111,   14.791
SPI12_median  ,    2.3580,    1.405,    1.678, 0.100,   -0.465,    5.181
SPEI1_median  ,    5.9624,    4.013,    1.486, 0.144,   -2.102,   14.027
SPEI3_median  ,  -32.2565,   21.030,   -1.534, 0.131,  -74.517,   10.004
SPEI6_median  ,   18.7810,    8.276,    2.269, 0.028,    2.150,   35.412
SPEI12_median ,   -3.1847,    7.548,   -0.422, 0.675,  -18.353,   11.984
SPI1_min      ,   -6.1019,    2.353,   -2.593, 0.013,  -10.831,   -1.373
SPI3_min      ,    0.4968,    6.770,    0.073, 0.942,  -13.107,   14.101
SPI6_min      ,   -3.8132,    8.938,   -0.427, 0.672,  -21.774,   14.148
SPI12_min     ,   -3.1360,    3.489,   -0.899, 0.373,  -10.147,    3.875
SPEI1_min     ,   16.0711,    6.386,    2.516, 0.015,    3.237,   28.905
SPEI3_min     ,    1.1276,   27.964,    0.040, 0.968,  -55.069,   57.324
SPEI6_min     ,    8.1712,    7.750,    1.054, 0.297,   -7.403,   23.745
SPEI12_min    ,   -6.8181,    7.898,   -0.863, 0.392,  -22.690,    9.054
SPI1_std      ,  -16.0053,    7.998,   -2.001, 0.051,  -32.078,    0.067
SPI3_std      ,    0.2220,   14.152,    0.016, 0.988,  -28.217,   28.661
SPI6_std      ,   -9.3186,   20.229,   -0.461, 0.647,  -49.969,   31.332
SPI12_std     ,   -5.7580,    6.979,   -0.825, 0.413,  -19.783,    8.267
SPEI1_std     ,   35.9070,   15.828,    2.269, 0.028,    4.100,   67.714
SPEI3_std     ,    1.3700,   58.708,    0.023, 0.981, -116.609,  119.349
SPEI6_std     ,   32.1587,   15.852,    2.029, 0.048,    0.303,   64.014
SPEI12_std    ,  -14.3964,   12.035,   -1.196, 0.237,  -38.581,    9.788
VICI_veg_max  ,   -0.0027,    0.187,   -0.014, 0.989,   -0.379,    0.374
VICI_veg_mean ,   -0.0201,    0.126,   -0.159, 0.874,   -0.274,    0.234
VICI_veg_min  ,   -0.0076,    0.061,   -0.126, 0.900,   -0.130,    0.114
VICI_veg_std  ,   -0.0537,    0.314,   -0.171, 0.865,   -0.684,    0.577
VICI_veg_count,    0.6434,    1.679,    0.383, 0.703,   -2.732,    4.018
VICI_mat_max  ,   -0.0076,    0.061,   -0.126, 0.900,   -0.130,    0.114
VICI_mat_mean ,   -0.0023,    0.018,   -0.126, 0.900,   -0.039,    0.035
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0029,    0.023,   -0.126, 0.900,   -0.048,    0.043
VICI_mat_count,   -0.0006,    0.005,   -0.126, 0.900,   -0.010,    0.009
Omnibus:      ,29.410,  Durbin-Watson:     ,   2.184
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  , 126.700
Skew:         , 0.914,  Prob(JB):          ,3.07e-28
Kurtosis:     , 8.732,  Cond. No.          ,1.34e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 6.29e-28. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
