                      OLS Regression Results                     
Dep. Variable:   ,yield           ,  R-squared:         ,   0.660
Model:           ,OLS             ,  Adj. R-squared:    ,   0.411
Method:          ,Least Squares   ,  F-statistic:       ,   2.652
Date:            ,Thu, 23 Apr 2026,  Prob (F-statistic):,0.00125 
Time:            ,11:04:52        ,  Log-Likelihood:    , -157.36
No. Observations:,    79          ,  AIC:               ,   382.7
Df Residuals:    ,    45          ,  BIC:               ,   463.3
Df Model:        ,    33          ,                     ,        
Covariance Type: ,nonrobust       ,                     ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    0.1063,    7.844,    0.014, 0.989,  -15.692,   15.905
SPI3_max      ,   -4.4834,   15.501,   -0.289, 0.774,  -35.705,   26.738
SPI6_max      ,   -1.3193,    4.669,   -0.283, 0.779,  -10.723,    8.084
SPI12_max     ,   -2.4617,    7.078,   -0.348, 0.730,  -16.717,   11.794
SPEI1_max     ,    1.8441,   17.874,    0.103, 0.918,  -34.157,   37.845
SPEI3_max     ,   -3.2478,    9.827,   -0.331, 0.743,  -23.040,   16.544
SPEI6_max     ,    1.0618,    5.182,    0.205, 0.839,   -9.375,   11.499
SPEI12_max    ,    5.7431,    6.997,    0.821, 0.416,   -8.350,   19.836
SPI1_median   ,   -3.3980,   27.188,   -0.125, 0.901,  -58.157,   51.361
SPI3_median   ,    1.1241,    3.715,    0.303, 0.764,   -6.358,    8.606
SPI6_median   ,    0.9546,    2.164,    0.441, 0.661,   -3.403,    5.312
SPI12_median  ,   -0.0875,    1.722,   -0.051, 0.960,   -3.555,    3.380
SPEI1_median  ,    0.6354,   22.070,    0.029, 0.977,  -43.816,   45.087
SPEI3_median  ,    3.4304,    5.135,    0.668, 0.508,   -6.913,   13.774
SPEI6_median  ,   -3.3970,    8.349,   -0.407, 0.686,  -20.213,   13.419
SPEI12_median ,   -3.8882,    5.489,   -0.708, 0.482,  -14.944,    7.168
SPI1_min      ,   -0.3534,    3.510,   -0.101, 0.920,   -7.424,    6.717
SPI3_min      ,   -0.1536,    2.488,   -0.062, 0.951,   -5.164,    4.857
SPI6_min      ,    1.6970,    3.910,    0.434, 0.666,   -6.177,    9.571
SPI12_min     ,    3.6759,   10.555,    0.348, 0.729,  -17.582,   24.934
SPEI1_min     ,    2.2709,    7.067,    0.321, 0.749,  -11.962,   16.504
SPEI3_min     ,    1.3552,   13.903,    0.097, 0.923,  -26.648,   29.358
SPEI6_min     ,   -0.9233,    8.859,   -0.104, 0.917,  -18.767,   16.921
SPEI12_min    ,   -0.2495,   12.749,   -0.020, 0.984,  -25.927,   25.428
SPI1_std      ,   -0.5789,   10.807,   -0.054, 0.958,  -22.346,   21.188
SPI3_std      ,   -0.1570,    7.989,   -0.020, 0.984,  -16.248,   15.934
SPI6_std      ,    4.3054,    9.894,    0.435, 0.666,  -15.622,   24.232
SPI12_std     ,    7.4446,   19.807,    0.376, 0.709,  -32.450,   47.339
SPEI1_std     ,    2.4492,   25.687,    0.095, 0.924,  -49.286,   54.185
SPEI3_std     ,    7.0965,   56.886,    0.125, 0.901, -107.478,  121.671
SPEI6_std     ,   -0.9946,   16.852,   -0.059, 0.953,  -34.936,   32.947
SPEI12_std    ,   -7.5391,   26.060,   -0.289, 0.774,  -60.026,   44.948
VICI_veg_max  ,    0.1025,    0.592,    0.173, 0.863,   -1.089,    1.294
VICI_veg_mean ,    0.0404,    0.189,    0.214, 0.831,   -0.340,    0.421
VICI_veg_min  ,   -0.0299,    0.211,   -0.142, 0.888,   -0.454,    0.394
VICI_veg_std  ,   -0.1697,    1.251,   -0.136, 0.893,   -2.689,    2.350
VICI_veg_count,   -0.3339,    1.506,   -0.222, 0.826,   -3.367,    2.700
VICI_mat_max  ,   -0.0312,    0.219,   -0.142, 0.888,   -0.473,    0.411
VICI_mat_mean ,   -0.0158,    0.111,   -0.142, 0.888,   -0.239,    0.208
VICI_mat_min  ,         0,        0,      nan,   nan,        0,        0
VICI_mat_std  ,   -0.0117,    0.082,   -0.142, 0.888,   -0.177,    0.154
VICI_mat_count,   -0.0029,    0.020,   -0.142, 0.888,   -0.044,    0.038
Omnibus:      , 6.608,  Durbin-Watson:     ,   2.213
Prob(Omnibus):, 0.037,  Jarque-Bera (JB):  ,  11.475
Skew:         , 0.036,  Prob(JB):          , 0.00322
Kurtosis:     , 4.866,  Cond. No.          ,1.29e+16

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[2] The smallest eigenvalue is 1.04e-27. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
