zones,15,20,25,30,35,40,45,50
5,-0.121371602,-0.114824064,-0.130786353,-0.13895803,-0.148798311,-0.152199864,-0.158189669,-0.154467732
10,-0.121371602,-0.114824064,-0.130786353,-0.13895803,-0.148798311,-0.152199864,-0.158189669,-0.154467732
20,-0.121371602,-0.114824064,-0.130786353,-0.13895803,-0.148798311,-0.152199864,-0.158189669,-0.154467732
30,-0.162865185,-0.161459318,-0.111615551,-0.163184756,-0.144853577,-0.134718214,-0.1621663,-0.159819223
40,-0.143615715,-0.171658073,-0.132031795,-0.140398116,-0.163273753,-0.155620012,-0.173173514,-0.163185815
50,-0.160672846,-0.150719612,-0.120154857,-0.135889206,-0.157650687,-0.153326271,-0.171082313,-0.159065634
60,-0.136924955,-0.172908161,-0.144823058,-0.121523068,-0.166933372,-0.157343259,-0.151992789,-0.161645317
70,-0.152278195,-0.161666373,-0.106570707,-0.151742769,-0.154222416,-0.144421847,-0.147159719,-0.160612274
80,-0.146166961,-0.141862544,-0.125613199,-0.148596974,-0.158460173,-0.137342291,-0.165310375,-0.15228064
90,-0.104236016,-0.176878759,-0.172288874,-0.186655896,-0.155174917,-0.150734271,-0.155911027,-0.171487568
100,-0.161434684,-0.167524693,-0.131486968,-0.147460208,-0.158703456,-0.155048051,-0.171787191,-0.15725917
110,-0.149726878,-0.147172137,-0.101347165,-0.147624516,-0.137016776,-0.127090268,-0.147490875,-0.134772882
120,-0.14256174,-0.119572403,-0.109137848,-0.137771379,-0.138344683,-0.134646546,-0.137095471,-0.147328116
