zones,15,20,25,30,35,40,45,50
5,0.013195934,0.006143718,-0.019488006,-0.007796379,-0.012317088,-0.01327209,-0.020346802,-0.021013793
10,0.013195934,0.006143718,-0.019488006,-0.007796379,-0.012317088,-0.01327209,-0.020346802,-0.021013793
20,0.013195934,0.006143718,-0.019488006,-0.007796379,-0.012317088,-0.01327209,-0.020346802,-0.021013793
30,-0.019225671,-0.031232052,-0.015525346,-0.00110419,0.019285952,0.005388693,0.017094155,0.003257209
40,-0.017921723,-0.025101711,-0.011483545,-0.023970548,-0.011138236,0.002889099,-0.01161864,-0.011350166
50,-0.005337717,-0.019873974,-0.00673623,-0.017345641,-0.002821167,0.016161737,-0.008872169,-0.008109009
60,-0.025171926,-0.032218504,-0.011838322,-0.01068013,-0.003182243,0.003064816,-0.010071766,-0.014756557
70,-0.016245607,-0.020767874,-0.007420341,-0.002499901,0.006898087,0.009129195,-0.003659592,-0.006755673
80,-0.021604902,-0.013488911,0.004744244,0.00824843,0.009637247,0.0186559,0.011196842,-0.003636486
90,-0.012470781,-0.031240257,-0.01026704,-0.005074004,-0.011063975,0.00657752,-0.001440439,-0.005320095
100,-0.016584215,-0.029359599,-0.019823437,-0.010474794,-0.010458247,-0.007601543,-0.005404162,-0.013878606
110,-0.011092732,-0.017817695,-0.022925464,-0.00791585,-0.013365523,-0.00260049,-0.007141019,0.000695395
120,-0.007676288,-0.017129049,-0.012697807,-0.006345949,-0.005348258,0.001673043,0.000773882,0.005177399
