zones,15,20,25,30,35,40,45,50
5,-0.072369675,-0.093887816,-0.090328972,-0.071317282,-0.061144275,-0.045652628,-0.046791876,-0.055975303
10,-0.072369675,-0.093887816,-0.090328972,-0.071317282,-0.061144275,-0.045652628,-0.046791876,-0.055975303
20,-0.072369675,-0.093887816,-0.090328972,-0.071317282,-0.061144275,-0.045652628,-0.046791876,-0.055975303
30,-0.124715034,-0.121958507,-0.119562179,-0.109432566,-0.110898358,-0.104561806,-0.103542459,-0.103931679
40,-0.094801033,-0.104910355,-0.104323112,-0.074819781,-0.089253533,-0.093825058,-0.099120614,-0.091338416
50,-0.10044716,-0.106963425,-0.102445381,-0.083081217,-0.084806252,-0.085138841,-0.096271953,-0.096965936
60,-0.102731312,-0.101563294,-0.090702034,-0.065053489,-0.058910035,-0.062930101,-0.074206294,-0.075789772
70,-0.110074927,-0.108594169,-0.10011522,-0.083058829,-0.078532094,-0.077293529,-0.08745578,-0.088806559
80,-0.108454171,-0.09032642,-0.082936126,-0.059103351,-0.062460273,-0.070441068,-0.076908555,-0.075607305
90,-0.116134166,-0.113708612,-0.109137394,-0.074339079,-0.082446534,-0.083748768,-0.094719349,-0.089668254
100,-0.100499297,-0.10676645,-0.098410709,-0.068225985,-0.080026788,-0.087856913,-0.083629272,-0.091348132
110,-0.095509406,-0.105267901,-0.106332784,-0.091894889,-0.097721823,-0.107776349,-0.104991745,-0.100933609
120,-0.108001674,-0.114080738,-0.118478375,-0.098928942,-0.097861131,-0.098998384,-0.106850394,-0.105387015
