                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.091
Model:           ,OLS             ,  Adj. R-squared (uncentered):,  -0.128
Method:          ,Least Squares   ,  F-statistic:                ,  0.4142
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.986  
Time:            ,11:50:28        ,  Log-Likelihood:             , -186.85
No. Observations:,   103          ,  AIC:                        ,   413.7
Df Residuals:    ,    83          ,  BIC:                        ,   466.4
Df Model:        ,    20          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SWIA_veg_max  ,   -0.1669,    0.571,   -0.293, 0.771,   -1.302,    0.968
VICI_veg_max  ,   -0.1047,    0.668,   -0.157, 0.876,   -1.433,    1.223
SWIA_veg_mean ,    0.4302,    0.444,    0.969, 0.335,   -0.453,    1.313
VICI_veg_mean ,    0.1869,    0.310,    0.603, 0.548,   -0.430,    0.803
SWIA_veg_min  ,   -0.2772,    0.601,   -0.461, 0.646,   -1.473,    0.919
VICI_veg_min  ,   -0.2212,    0.434,   -0.510, 0.612,   -1.085,    0.642
SWIA_veg_std  ,   -0.0831,    0.850,   -0.098, 0.922,   -1.774,    1.608
VICI_veg_std  ,    0.0862,    1.410,    0.061, 0.951,   -2.718,    2.891
SWIA_veg_count,    0.0206,    2.156,    0.010, 0.992,   -4.268,    4.309
VICI_veg_count,   -0.5865,    1.566,   -0.375, 0.709,   -3.700,    2.527
SWIA_mat_max  ,   -0.0023,    0.974,   -0.002, 0.998,   -1.939,    1.935
VICI_mat_max  ,   -2.0887,    1.929,   -1.083, 0.282,   -5.926,    1.748
SWIA_mat_mean ,   -0.0098,    0.252,   -0.039, 0.969,   -0.511,    0.491
VICI_mat_mean ,    0.8831,    1.216,    0.726, 0.470,   -1.536,    3.302
SWIA_mat_min  ,    0.0008,    0.244,    0.003, 0.997,   -0.484,    0.485
VICI_mat_min  ,    1.5529,    1.204,    1.289, 0.201,   -0.842,    3.948
SWIA_mat_std  ,   -0.0273,    0.765,   -0.036, 0.972,   -1.549,    1.494
VICI_mat_std  ,    4.6514,    3.760,    1.237, 0.220,   -2.827,   12.129
SWIA_mat_count,    0.4396,    2.350,    0.187, 0.852,   -4.234,    5.113
VICI_mat_count,    0.6779,    1.360,    0.498, 0.619,   -2.027,    3.383
Omnibus:      ,27.745,  Durbin-Watson:     ,   2.095
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  50.687
Skew:         , 1.109,  Prob(JB):          ,9.85e-12
Kurtosis:     , 5.626,  Cond. No.          ,3.33e+03

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 3.33e+03. This might indicate that there are
strong multicollinearity or other numerical problems.
