                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.644
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.553
Method:          ,Least Squares   ,  F-statistic:                ,   7.119
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         ,1.91e-09
Time:            ,12:24:42        ,  Log-Likelihood:             , -184.47
No. Observations:,    84          ,  AIC:                        ,   402.9
Df Residuals:    ,    67          ,  BIC:                        ,   444.3
Df Model:        ,    17          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SWIA_veg_max  ,   -0.0539,    0.116,   -0.465, 0.643,   -0.285,    0.178
VICI_veg_max  ,    0.0684,    0.178,    0.384, 0.702,   -0.287,    0.423
SWIA_veg_mean ,   -0.0115,    0.098,   -0.117, 0.908,   -0.208,    0.185
VICI_veg_mean ,    0.1318,    0.209,    0.629, 0.531,   -0.286,    0.550
SWIA_veg_min  ,    0.1833,    0.093,    1.969, 0.053,   -0.003,    0.369
VICI_veg_min  ,   -0.2152,    0.511,   -0.421, 0.675,   -1.235,    0.805
SWIA_veg_std  ,    0.3576,    0.211,    1.695, 0.095,   -0.063,    0.779
VICI_veg_std  ,   -0.2301,    0.457,   -0.503, 0.616,   -1.143,    0.683
SWIA_veg_count,   -0.2859,    0.554,   -0.516, 0.608,   -1.392,    0.820
VICI_veg_count,   -0.5425,    1.081,   -0.502, 0.618,   -2.701,    1.616
SWIA_mat_max  ,    0.0155,    0.117,    0.132, 0.895,   -0.218,    0.249
VICI_mat_max  ,    0.4763,    0.316,    1.506, 0.137,   -0.155,    1.108
SWIA_mat_mean ,   -0.0466,    0.074,   -0.629, 0.532,   -0.195,    0.101
VICI_mat_mean ,   -0.8266,    0.826,   -1.000, 0.321,   -2.476,    0.823
SWIA_mat_min  ,   -0.0652,    0.067,   -0.969, 0.336,   -0.199,    0.069
VICI_mat_min  ,-2.705e-16,    5e-16,   -0.541, 0.590,-1.27e-15, 7.27e-16
SWIA_mat_std  ,   -0.2106,    0.180,   -1.167, 0.247,   -0.571,    0.149
VICI_mat_std  ,    0.0683,    0.046,    1.469, 0.147,   -0.025,    0.161
SWIA_mat_count,    0.0366,    0.481,    0.076, 0.940,   -0.923,    0.996
VICI_mat_count,    0.2803,    0.241,    1.164, 0.248,   -0.200,    0.761
Omnibus:      ,11.017,  Durbin-Watson:     ,   2.125
Prob(Omnibus):, 0.004,  Jarque-Bera (JB):  ,  13.223
Skew:         ,-0.645,  Prob(JB):          , 0.00135
Kurtosis:     , 4.454,  Cond. No.          ,1.85e+19

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The smallest eigenvalue is 4.76e-33. This might indicate that there are
strong multicollinearity problems or that the design matrix is singular.
