;zones;15;20;25;30;35;40;45;50
0;5;197;231;257;270;279;295;307;312
0;10;197;231;257;270;279;295;307;312
0;20;197;231;257;270;279;295;307;312
0;30;209;236;247;269;275;287;307;316
0;40;203;231;242;266;272;280;305;314
0;50;205;231;260;266;276;276;309;319
0;60;217;244;267;286;292;296;328;339
0;70;205;235;275;283;290;310;328;337
0;80;207;226;251;278;284;298;322;331
0;90;217;236;260;287;298;304;336;346
0;100;225;254;272;286;292;308;341;346
0;110;140;225;248;272;281;285;309;320
0;120;193;235;258;287;296;302;325;336
