;zones;15;20;25;30;35;40;45;50
0;5;126;154;242;272;292;315;345;370
0;10;126;154;242;272;292;315;345;370
0;20;126;154;242;272;292;315;345;370
0;30;137;184;245;280;295;318;361;369
0;40;108;147;246;262;295;341;367;367
0;50;112;178;246;272;296;337;362;366
0;60;120;177;268;288;313;354;384;388
0;70;115;184;265;289;332;357;378;393
0;80;101;191;257;279;325;355;375;379
0;90;120;172;267;307;313;363;382;395
0;100;128;201;267;303;338;363;383;400
0;110;104;143;206;276;297;325;364;372
0;120;111;172;244;309;315;344;378;393
