;zones;15;20;25;30;35;40;45;50
0;5;101;109;114;130;130;151;151;151
0;10;101;109;114;130;130;151;151;151
0;20;101;109;114;130;130;151;151;151
0;30;103;107;126;138;138;150;151;182
0;40;110;119;119;131;137;149;154;154
0;50;109;119;119;130;137;148;148;153
0;60;128;140;140;151;157;164;169;174
0;70;117;129;129;141;148;159;164;197
0;80;116;120;130;141;148;154;159;190
0;90;127;140;140;152;158;165;170;177
0;100;124;140;140;152;158;165;170;175
0;110;110;117;127;138;144;151;156;157
0;120;123;127;136;148;154;161;172;173
