;zones;15;20;25;30;35;40;45;50
0;5;217;236;258;318;364;383;386;386
0;10;217;236;258;318;364;383;386;386
0;20;217;236;258;318;364;383;386;386
0;30;226;253;280;330;379;395;398;398
0;40;238;262;270;332;338;393;396;396
0;50;233;262;272;326;345;392;395;395
0;60;244;273;283;318;359;404;418;418
0;70;234;274;280;339;365;406;420;420
0;80;224;256;269;322;338;398;408;408
0;90;256;266;287;312;359;386;426;426
0;100;244;273;291;317;367;416;426;426
0;110;209;250;271;296;341;359;406;406
0;120;243;267;286;314;359;367;428;428
