;zones;15;20;25;30;35;40;45;50
0;5;0.001969978295091823;-0.004211777293701147;0.0012129360508172926;0.012406398549835274;0.016315055229315645;0.010505965112511562;0.014980709437856454;0.01452774161972914
0;10;0.001969978295091823;-0.004211777293701147;0.0012129360508172926;0.012406398549835274;0.016315055229315645;0.010505965112511562;0.014980709437856454;0.01452774161972914
0;20;0.001969978295091823;-0.004211777293701147;0.0012129360508172926;0.012406398549835274;0.016315055229315645;0.010505965112511562;0.014980709437856454;0.01452774161972914
0;30;-0.009907504702620695;-0.013951501716235715;-0.003973849489240067;-0.0011455214523838908;0.00024268684304984411;-0.004705498642903594;-0.005252686179489929;-0.0021757483017892376
0;40;0.005720671739462335;0.024652259547013444;0.04689952392862928;0.04873229185946182;0.0528628032216486;0.042293292838536334;0.038516249206179354;0.037349864309989766
0;50;0.001983269692081291;0.011053811144459136;0.028797225931720627;0.03101644071102483;0.033958040706335235;0.034016633492764736;0.021010722246185942;0.009619581662453802
0;60;-0.004980306524425826;0.015012436501123272;0.03916710426967984;0.03118048153742592;0.04352735831244481;0.03467358032688905;0.02894532247427306;0.017033326143132466
0;70;0.007814810934836713;0.058122076978623705;0.05557482467626096;0.042584567144577146;0.043267717313941745;0.024340526383410777;0.02290263226179523;0.026849411795442757
0;80;-0.0002000389827954141;0.021631206036934025;0.04562644163490914;0.056603387447454745;0.04480945894480359;0.04818482670537794;0.031871874553613844;0.013023075546043539
0;90;0.00040140362861629253;0.03358075446505493;0.04041217074602055;0.04380590791717465;0.05218804455028403;0.05932874899603535;0.047933275842104384;0.04846585862591435
0;100;0.0015460218120545433;0.03650133366263364;0.04846603677194383;0.04859333723016224;0.054466895813951255;0.05570965931121186;0.0447430247541305;0.040130873389050414
0;110;0.017293959715377394;0.03557734404527413;0.05560458295194037;0.060435416494693084;0.0673689364222465;0.05708205380768039;0.03603655279256557;0.026975435378413737
0;120;0.019501989962439348;0.008160469568459172;0.03072872413309502;0.04400054238856432;0.04380619543175124;0.06614010792115255;0.03699259510959996;0.03071188083644605
