;zones;15;20;25;30;35;40;45;50
0;5;9.544789970166302e-09;1.6961987956461787e-10;1.1191511248140518e-10;1.9103996362605276e-10;1.6102650844055357e-09;8.779352270963143e-08;7.051977391802022e-08;4.763223455489742e-08
0;10;9.544789970166302e-09;1.6961987956461787e-10;1.1191511248140518e-10;1.9103996362605276e-10;1.6102650844055357e-09;8.779352270963143e-08;7.051977391802022e-08;4.763223455489742e-08
0;20;9.544789970166302e-09;1.6961987956461787e-10;1.1191511248140518e-10;1.9103996362605276e-10;1.6102650844055357e-09;8.779352270963143e-08;7.051977391802022e-08;4.763223455489742e-08
0;30;1.6946174921153245e-07;5.399821525635779e-08;2.624045661589242e-08;6.39826638537835e-08;4.695217285087542e-08;1.0565555760017607e-07;5.41592876729242e-07;2.237547339776094e-07
0;40;1.8358592340021056e-08;1.427324318642827e-08;4.196331314386918e-09;2.7702048720690837e-09;2.331285429606168e-09;3.1134659190570786e-09;2.5088388236213836e-08;4.823657256038825e-08
0;50;9.315832390127507e-09;1.947396797788949e-08;2.125415005618256e-08;7.071551487860035e-09;2.1583166667209898e-09;1.1872899320470641e-08;3.326301630496845e-08;3.385649878307145e-08
0;60;3.288144732145519e-08;6.0198189596163374e-09;4.926487461864186e-09;4.600787315717377e-09;4.683766953931419e-09;3.6351756559644964e-09;1.0744331104530695e-08;3.0494921549215555e-08
0;70;5.217033830704012e-08;3.314462368138829e-08;2.1825892264970486e-08;6.849185432472725e-09;4.831705200419475e-09;4.089945568873087e-08;1.7615080293863625e-07;2.895915792920139e-07
0;80;7.002151773335747e-08;1.806026677705257e-08;5.714734101144055e-09;5.074951425444016e-09;1.7984778434195587e-09;4.8715615409914305e-09;1.7690616215998675e-07;2.091967286734895e-07
0;90;3.182871073611768e-08;7.878175179271199e-08;1.3871536719677498e-07;9.837873210297794e-08;7.479883343484638e-08;7.770569565602538e-08;4.787079307117091e-07;5.404450999923937e-07
0;100;6.007140058832463e-07;7.84468350735395e-07;1.7379551340833752e-07;1.6843819035870801e-07;1.3545860112618406e-07;3.790924892483922e-07;1.3609844575375708e-06;1.7315549652671985e-06
0;110;2.6195085931966175e-09;4.730477522026326e-09;2.8603368226199298e-08;7.7554068440957e-09;3.279750784759235e-10;1.7942410601269761e-09;4.5265485603971897e-07;7.861898176576117e-07
0;120;4.637697913852363e-09;4.1463825065488715e-09;8.236573215721076e-09;1.699238627260413e-08;4.130380020764274e-09;3.1777316908397515e-09;2.8958168190654134e-08;7.380260855684315e-08
