;zones;15;20;25;30;35;40;45;50
0;5;0.1608379143773555;0.22833928567682274;0.29449484657351616;0.23975457656268181;0.24088201729496436;0.24945394928492828;0.27132218708277944;0.2599165460667967
0;10;0.1608379143773555;0.22833928567682274;0.29449484657351616;0.23975457656268181;0.24088201729496436;0.24945394928492828;0.27132218708277944;0.2599165460667967
0;20;0.1608379143773555;0.22833928567682274;0.29449484657351616;0.23975457656268181;0.24088201729496436;0.24945394928492828;0.27132218708277944;0.2599165460667967
0;30;0.22064594646071992;0.28842310768936835;0.3115958456295252;0.2095044481185312;0.2888782188056687;0.34772935295977575;0.3987132378902065;0.3779209241683299
0;40;0.10899897773496238;0.23388812828827243;0.2337280404446476;0.15171446346951475;0.15990748069167815;0.22754897379294028;0.24767994039922295;0.28621704294147304
0;50;0.18176877838109046;0.2469348886867135;0.25725072774633667;0.15387491139497939;0.1939405606745104;0.2403018717504576;0.30788364424980125;0.3890584751162448
0;60;0.10394177686627096;0.2582634694431268;0.31079336105570254;0.18097927463786947;0.23863934139998613;0.26233120389559506;0.4242033159868366;0.42525429117907954
0;70;0.1365967835604941;0.19822274402247664;0.22180605335498485;0.1495129597275625;0.15958702454594567;0.20674748504583032;0.2900255375443206;0.2888025906016843
0;80;0.1836353445091455;0.25344321042500556;0.21191738491566087;0.2151753628847438;0.2183211116511207;0.21389718375046454;0.366217385296204;0.41645397834075704
0;90;0.08589969618771474;0.2630880835721194;0.2784293335102403;0.2195048087597315;0.2096777318020348;0.21697157962090866;0.2601900882567633;0.2946646424357942
0;100;0.07107045862662353;0.21392134764378348;0.26236924273435447;0.21968044583165736;0.17191316251237507;0.23363944775818687;0.28643842541905934;0.3089730941627797
0;110;0.17665416191883576;0.24819340500977038;0.28321165300328277;0.2197745027807005;0.2283387892731333;0.24753952250962014;0.39769141171268746;0.4162913037810295
0;120;0.20152571260440694;0.24919841916145463;0.2054742946057158;0.22138931923521232;0.26027741029943774;0.30174599186242884;0.34791931937481985;0.34954929325748424
