;zones;15;20;25;30;35;40;45;50
0;5;0.4619149896435081;0.46631810657067674;0.46209449898141397;0.4616888886795639;0.4620523725868191;0.46152769590146936;0.4615102218069428;0.4619980241970655
0;10;0.4619149896435081;0.46631810657067707;0.46209449898141397;0.4616888886795639;0.4620523725868191;0.46152769590146936;0.4615102218069428;0.4619980241970655
0;20;0.4619149896435081;0.46631810657067707;0.46209449898141397;0.4616888886795639;0.4620523725868191;0.46152769590146936;0.4615102218069428;0.4619980241970655
0;30;0.46299785398006443;0.4628997153963694;0.4646336531482439;0.46245372238521953;0.46239870885568746;0.46179044696848703;0.461801476034842;0.46260202420459884
0;40;0.4624788536023049;0.46246612187723957;0.4632401612179816;0.4645454454658069;0.46376047063599846;0.4634089183606873;0.46397583635541073;0.46291658739060493
0;50;0.4614784244742156;0.4623817368995897;0.4628545951716262;0.46426702365913797;0.46337258701158635;0.4626162929814662;0.46273821442220786;0.4620165325446244
0;60;0.4631008238498864;0.4629025536279264;0.4632153957624947;0.46603003978568003;0.46386796140092756;0.4640487491406613;0.4641656871466622;0.46450509489500214
0;70;0.46198079991769214;0.4629477827503494;0.46475256398217857;0.463353869066885;0.4634071035636498;0.46261944601381044;0.46295503749202094;0.45742771735723775
0;80;0.46132413737465694;0.461763562752723;0.46485642824797657;0.4619969520238921;0.4616043851887315;0.4608000075721016;0.4605995856394832;0.46007630817896483
0;90;0.46179107138168285;0.46036385312491446;0.461694633875384;0.4629359237140367;0.4605697669133715;0.46066352022705526;0.4605127140704143;0.4552020035414962
0;100;0.46176125590408;0.4624626946220426;0.46173076319615824;0.4631995273928702;0.4623282094627068;0.46260379889462433;0.46351828452396615;0.4638092981234019
0;110;0.46146192939543007;0.4625489897495909;0.4630633857052745;0.4635993240042775;0.463308459203881;0.4627130621245633;0.46385839310600685;0.46352908638368706
0;120;0.4614745566850298;0.46260398890457977;0.46530342616352893;0.4628301702135603;0.4628024183853634;0.46250581358657306;0.4620422003317929;0.4590097222679742
