                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.381
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.025
Method:          ,Least Squares   ,  F-statistic:                ,   1.071
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.392  
Time:            ,11:02:05        ,  Log-Likelihood:             , -188.76
No. Observations:,   115          ,  AIC:                        ,   461.5
Df Residuals:    ,    73          ,  BIC:                        ,   576.8
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    1.5445,    5.568,    0.277, 0.782,   -9.553,   12.642
SPI3_max      ,    0.8112,   11.768,    0.069, 0.945,  -22.643,   24.265
SPI6_max      ,   -4.4016,    4.899,   -0.898, 0.372,  -14.165,    5.362
SPI12_max     ,    4.7294,    4.369,    1.083, 0.283,   -3.978,   13.437
SPEI1_max     ,    5.5627,    6.030,    0.922, 0.359,   -6.455,   17.581
SPEI3_max     ,   -7.6844,   14.966,   -0.513, 0.609,  -37.511,   22.143
SPEI6_max     ,   -2.3107,    7.172,   -0.322, 0.748,  -16.604,   11.982
SPEI12_max    ,  -21.2630,   20.013,   -1.062, 0.292,  -61.150,   18.624
SPI1_median   ,   -0.0988,    3.703,   -0.027, 0.979,   -7.478,    7.281
SPI3_median   ,   10.0437,   20.442,    0.491, 0.625,  -30.698,   50.785
SPI6_median   ,    2.2315,    6.533,    0.342, 0.734,  -10.789,   15.252
SPI12_median  ,    0.0559,    0.809,    0.069, 0.945,   -1.556,    1.668
SPEI1_median  ,    7.9081,    5.337,    1.482, 0.143,   -2.728,   18.545
SPEI3_median  ,  -24.5770,   21.455,   -1.145, 0.256,  -67.337,   18.183
SPEI6_median  ,    3.6745,    5.786,    0.635, 0.527,   -7.856,   15.205
SPEI12_median ,   -1.0804,    8.020,   -0.135, 0.893,  -17.064,   14.903
SPI1_min      ,   -6.1489,    7.084,   -0.868, 0.388,  -20.268,    7.970
SPI3_min      ,   -9.5360,    7.278,   -1.310, 0.194,  -24.041,    4.969
SPI6_min      ,   -4.2104,    3.276,   -1.285, 0.203,  -10.740,    2.319
SPI12_min     ,    3.1384,    2.048,    1.532, 0.130,   -0.943,    7.220
SPEI1_min     ,   13.7181,   12.990,    1.056, 0.294,  -12.171,   39.607
SPEI3_min     ,   15.3148,    9.363,    1.636, 0.106,   -3.346,   33.976
SPEI6_min     ,    4.4216,   10.450,    0.423, 0.673,  -16.405,   25.248
SPEI12_min    ,   15.8681,   13.740,    1.155, 0.252,  -11.515,   43.252
SPI1_std      ,    2.2392,    9.552,    0.234, 0.815,  -16.798,   21.276
SPI3_std      ,  -23.0998,   20.833,   -1.109, 0.271,  -64.619,   18.420
SPI6_std      ,  -12.5106,    9.275,   -1.349, 0.182,  -30.995,    5.974
SPI12_std     ,    8.2759,    5.054,    1.638, 0.106,   -1.796,   18.348
SPEI1_std     ,  -11.1705,   10.482,   -1.066, 0.290,  -32.062,    9.721
SPEI3_std     ,   38.8369,   35.011,    1.109, 0.271,  -30.941,  108.615
SPEI6_std     ,   18.9935,   24.393,    0.779, 0.439,  -29.623,   67.610
SPEI12_std    ,   50.7201,   43.696,    1.161, 0.250,  -36.367,  137.807
SWIA_veg_max  ,   -0.1292,    0.314,   -0.411, 0.682,   -0.755,    0.497
SWIA_veg_mean ,    1.1397,    1.287,    0.886, 0.379,   -1.425,    3.704
SWIA_veg_min  ,   -1.2020,    1.426,   -0.843, 0.402,   -4.044,    1.640
SWIA_veg_std  ,   -1.2559,    1.540,   -0.815, 0.418,   -4.326,    1.814
SWIA_veg_count,   -3.7230,    8.995,   -0.414, 0.680,  -21.649,   14.203
SWIA_mat_max  ,    0.5783,    0.378,    1.528, 0.131,   -0.176,    1.333
SWIA_mat_mean ,    0.0609,    0.212,    0.287, 0.775,   -0.361,    0.483
SWIA_mat_min  ,   -0.0224,    0.369,   -0.061, 0.952,   -0.757,    0.712
SWIA_mat_std  ,    0.3120,    0.532,    0.587, 0.559,   -0.748,    1.372
SWIA_mat_count,   -6.3927,    4.417,   -1.447, 0.152,  -15.197,    2.411
Omnibus:      ,27.631,  Durbin-Watson:     ,   1.903
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  67.691
Skew:         , 0.889,  Prob(JB):          ,2.00e-15
Kurtosis:     , 6.311,  Cond. No.          ,4.28e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 4.28e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
