                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.383
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.028
Method:          ,Least Squares   ,  F-statistic:                ,   1.080
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.380  
Time:            ,11:19:42        ,  Log-Likelihood:             , -188.57
No. Observations:,   115          ,  AIC:                        ,   461.1
Df Residuals:    ,    73          ,  BIC:                        ,   576.4
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.0109,    2.814,   -0.004, 0.997,   -5.619,    5.598
SPI3_max      ,  -16.5608,   13.782,   -1.202, 0.233,  -44.029,   10.908
SPI6_max      ,    2.2764,    6.080,    0.374, 0.709,   -9.842,   14.395
SPI12_max     ,   -0.5735,    5.135,   -0.112, 0.911,  -10.807,    9.660
SPEI1_max     ,   10.4618,    6.243,    1.676, 0.098,   -1.981,   22.905
SPEI3_max     ,    6.3764,   10.332,    0.617, 0.539,  -14.215,   26.967
SPEI6_max     ,   -2.4015,    5.333,   -0.450, 0.654,  -13.030,    8.227
SPEI12_max    ,  -12.6502,   10.277,   -1.231, 0.222,  -33.132,    7.832
SPI1_median   ,  -10.0520,    5.320,   -1.889, 0.063,  -20.655,    0.551
SPI3_median   ,    1.2936,   10.537,    0.123, 0.903,  -19.708,   22.295
SPI6_median   ,   -6.3184,    6.403,   -0.987, 0.327,  -19.080,    6.443
SPI12_median  ,   -0.1266,    0.830,   -0.153, 0.879,   -1.780,    1.527
SPEI1_median  ,   17.8681,    7.637,    2.340, 0.022,    2.647,   33.089
SPEI3_median  ,  -14.0138,    9.725,   -1.441, 0.154,  -33.395,    5.367
SPEI6_median  ,   13.3486,    8.430,    1.584, 0.118,   -3.452,   30.149
SPEI12_median ,   -4.4250,    6.665,   -0.664, 0.509,  -17.707,    8.857
SPI1_min      ,   -2.4912,    3.352,   -0.743, 0.460,   -9.172,    4.190
SPI3_min      ,   -7.3666,    5.011,   -1.470, 0.146,  -17.353,    2.620
SPI6_min      ,   -3.2613,    2.022,   -1.613, 0.111,   -7.291,    0.768
SPI12_min     ,   -1.1573,    2.243,   -0.516, 0.607,   -5.627,    3.312
SPEI1_min     ,    5.3231,    5.388,    0.988, 0.326,   -5.414,   16.060
SPEI3_min     ,    4.1775,    6.560,    0.637, 0.526,   -8.896,   17.251
SPEI6_min     ,    0.4296,    6.112,    0.070, 0.944,  -11.751,   12.610
SPEI12_min    ,   24.6897,   16.217,    1.522, 0.132,   -7.631,   57.010
SPI1_std      ,   -0.5656,    6.875,   -0.082, 0.935,  -14.268,   13.137
SPI3_std      ,  -30.1308,   14.616,   -2.061, 0.043,  -59.261,   -1.000
SPI6_std      ,   -8.0407,    5.056,   -1.590, 0.116,  -18.118,    2.036
SPI12_std     ,    2.0240,    3.897,    0.519, 0.605,   -5.742,    9.790
SPEI1_std     ,  -11.8354,    9.788,   -1.209, 0.231,  -31.344,    7.673
SPEI3_std     ,   41.7550,   21.032,    1.985, 0.051,   -0.161,   83.671
SPEI6_std     ,   -2.4675,   17.149,   -0.144, 0.886,  -36.645,   31.710
SPEI12_std    ,   90.4234,   53.159,    1.701, 0.093,  -15.523,  196.369
SWIA_veg_max  ,    0.3192,    0.444,    0.720, 0.474,   -0.565,    1.203
SWIA_veg_mean ,   -0.6012,    0.600,   -1.002, 0.319,   -1.796,    0.594
SWIA_veg_min  ,    0.2415,    0.836,    0.289, 0.773,   -1.425,    1.908
SWIA_veg_std  ,   -0.0108,    1.236,   -0.009, 0.993,   -2.474,    2.452
SWIA_veg_count,   -0.5049,    1.043,   -0.484, 0.630,   -2.585,    1.575
SWIA_mat_max  ,    0.1153,    0.442,    0.261, 0.795,   -0.765,    0.996
SWIA_mat_mean ,    0.4836,    0.231,    2.093, 0.040,    0.023,    0.944
SWIA_mat_min  ,   -0.3317,    0.285,   -1.164, 0.248,   -0.900,    0.236
SWIA_mat_std  ,   -0.2118,    0.680,   -0.311, 0.756,   -1.567,    1.143
SWIA_mat_count,   -1.8803,    1.465,   -1.284, 0.203,   -4.799,    1.039
Omnibus:      ,28.485,  Durbin-Watson:     ,   1.997
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  68.811
Skew:         , 0.926,  Prob(JB):          ,1.14e-15
Kurtosis:     , 6.306,  Cond. No.          ,4.05e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 4.05e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
