                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.359
Model:           ,OLS             ,  Adj. R-squared (uncentered):,  -0.010
Method:          ,Least Squares   ,  F-statistic:                ,  0.9739
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.528  
Time:            ,11:02:30        ,  Log-Likelihood:             , -190.77
No. Observations:,   115          ,  AIC:                        ,   465.5
Df Residuals:    ,    73          ,  BIC:                        ,   580.8
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -2.5727,    3.812,   -0.675, 0.502,  -10.170,    5.025
SPI3_max      ,  -11.4573,   18.364,   -0.624, 0.535,  -48.056,   25.141
SPI6_max      ,   -2.8291,    5.572,   -0.508, 0.613,  -13.935,    8.276
SPI12_max     ,    2.1538,    5.561,    0.387, 0.700,   -8.929,   13.237
SPEI1_max     ,    9.0103,    6.706,    1.344, 0.183,   -4.354,   22.375
SPEI3_max     ,    6.5246,   18.930,    0.345, 0.731,  -31.202,   44.251
SPEI6_max     ,   -0.0819,    8.394,   -0.010, 0.992,  -16.811,   16.647
SPEI12_max    ,   -3.8299,   16.424,   -0.233, 0.816,  -36.563,   28.903
SPI1_median   ,   -3.0579,    4.921,   -0.621, 0.536,  -12.866,    6.750
SPI3_median   ,   -2.6100,   16.080,   -0.162, 0.872,  -34.657,   29.437
SPI6_median   ,   -2.6140,    6.175,   -0.423, 0.673,  -14.920,    9.692
SPI12_median  ,   -0.2570,    0.867,   -0.296, 0.768,   -1.985,    1.471
SPEI1_median  ,    7.5561,    5.238,    1.443, 0.153,   -2.883,   17.995
SPEI3_median  ,   -5.2477,   14.599,   -0.359, 0.720,  -34.343,   23.847
SPEI6_median  ,    6.0149,    6.660,    0.903, 0.369,   -7.259,   19.288
SPEI12_median ,   -1.9453,    8.534,   -0.228, 0.820,  -18.954,   15.063
SPI1_min      ,   -0.3879,    4.239,   -0.091, 0.927,   -8.837,    8.061
SPI3_min      ,   -6.5829,    7.818,   -0.842, 0.402,  -22.163,    8.997
SPI6_min      ,   -1.9651,    2.808,   -0.700, 0.486,   -7.561,    3.631
SPI12_min     ,    1.0009,    2.058,    0.486, 0.628,   -3.100,    5.102
SPEI1_min     ,    2.6373,    9.588,    0.275, 0.784,  -16.472,   21.746
SPEI3_min     ,    5.4097,   10.350,    0.523, 0.603,  -15.219,   26.038
SPEI6_min     ,    0.1783,   10.988,    0.016, 0.987,  -21.720,   22.077
SPEI12_min    ,    8.5764,    9.644,    0.889, 0.377,  -10.644,   27.797
SPI1_std      ,    5.4874,    7.348,    0.747, 0.458,   -9.157,   20.132
SPI3_std      ,  -20.6021,   19.573,   -1.053, 0.296,  -59.611,   18.407
SPI6_std      ,   -6.3389,    7.997,   -0.793, 0.431,  -22.278,    9.600
SPI12_std     ,    5.6504,    4.141,    1.365, 0.177,   -2.602,   13.903
SPEI1_std     ,  -12.0750,   10.764,   -1.122, 0.266,  -33.528,    9.378
SPEI3_std     ,   25.8515,   30.296,    0.853, 0.396,  -34.529,   86.232
SPEI6_std     ,    2.7492,   27.672,    0.099, 0.921,  -52.401,   57.900
SPEI12_std    ,   37.4243,   28.384,    1.318, 0.191,  -19.146,   93.994
SWIA_veg_max  ,   -0.2279,    0.349,   -0.653, 0.516,   -0.923,    0.467
SWIA_veg_mean ,    0.1262,    1.226,    0.103, 0.918,   -2.317,    2.569
SWIA_veg_min  ,   -0.1094,    1.305,   -0.084, 0.933,   -2.711,    2.492
SWIA_veg_std  ,   -0.2109,    1.416,   -0.149, 0.882,   -3.033,    2.612
SWIA_veg_count,    1.1652,    1.006,    1.159, 0.250,   -0.839,    3.169
SWIA_mat_max  ,    0.4139,    0.358,    1.157, 0.251,   -0.299,    1.127
SWIA_mat_mean ,    0.2263,    0.261,    0.867, 0.389,   -0.294,    0.747
SWIA_mat_min  ,   -0.2426,    0.385,   -0.630, 0.530,   -1.010,    0.524
SWIA_mat_std  ,   -0.0177,    0.677,   -0.026, 0.979,   -1.367,    1.332
SWIA_mat_count,   -2.6498,    1.912,   -1.386, 0.170,   -6.460,    1.160
Omnibus:      ,26.678,  Durbin-Watson:     ,   1.937
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  57.741
Skew:         , 0.910,  Prob(JB):          ,2.90e-13
Kurtosis:     , 5.956,  Cond. No.          ,3.42e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 3.42e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
