                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.385
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.021
Method:          ,Least Squares   ,  F-statistic:                ,   1.057
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.412  
Time:            ,10:48:45        ,  Log-Likelihood:             , -177.30
No. Observations:,   113          ,  AIC:                        ,   438.6
Df Residuals:    ,    71          ,  BIC:                        ,   553.2
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.3733,    6.386,   -0.058, 0.954,  -13.106,   12.360
SPI3_max      ,   -6.2452,   10.721,   -0.582, 0.562,  -27.623,   15.133
SPI6_max      ,    0.8357,    8.800,    0.095, 0.925,  -16.711,   18.382
SPI12_max     ,    0.6280,   11.147,    0.056, 0.955,  -21.599,   22.855
SPEI1_max     ,   -4.3047,   12.104,   -0.356, 0.723,  -28.440,   19.831
SPEI3_max     ,    8.7672,   22.074,    0.397, 0.692,  -35.248,   52.782
SPEI6_max     ,  -11.1906,   33.084,   -0.338, 0.736,  -77.157,   54.776
SPEI12_max    ,    7.4675,   22.170,    0.337, 0.737,  -36.738,   51.673
SPI1_median   ,   11.0872,   16.246,    0.682, 0.497,  -21.306,   43.480
SPI3_median   ,    6.1975,    7.552,    0.821, 0.415,   -8.861,   21.256
SPI6_median   ,   -0.0963,    4.096,   -0.024, 0.981,   -8.264,    8.071
SPI12_median  ,    2.1849,    1.746,    1.251, 0.215,   -1.297,    5.667
SPEI1_median  ,   -2.5088,   12.840,   -0.195, 0.846,  -28.111,   23.093
SPEI3_median  ,  -10.1201,   17.278,   -0.586, 0.560,  -44.572,   24.331
SPEI6_median  ,   -4.5030,   17.738,   -0.254, 0.800,  -39.871,   30.865
SPEI12_median ,  -10.4323,    8.431,   -1.237, 0.220,  -27.243,    6.378
SPI1_min      ,   -1.8486,   10.069,   -0.184, 0.855,  -21.926,   18.228
SPI3_min      ,    2.1160,    6.316,    0.335, 0.739,  -10.478,   14.710
SPI6_min      ,    1.1429,    5.762,    0.198, 0.843,  -10.347,   12.633
SPI12_min     ,   -1.7434,    8.901,   -0.196, 0.845,  -19.492,   16.005
SPEI1_min     ,   -5.0654,   10.788,   -0.470, 0.640,  -26.577,   16.446
SPEI3_min     ,    6.9897,   39.695,    0.176, 0.861,  -72.160,   86.140
SPEI6_min     ,    9.5717,   26.116,    0.367, 0.715,  -42.503,   61.646
SPEI12_min    ,    2.9683,   24.457,    0.121, 0.904,  -45.797,   51.733
SPI1_std      ,   -7.6242,   28.495,   -0.268, 0.790,  -64.442,   49.193
SPI3_std      ,    4.7491,   16.319,    0.291, 0.772,  -27.790,   37.288
SPI6_std      ,    2.5684,   19.061,    0.135, 0.893,  -35.439,   40.575
SPI12_std     ,   -6.4874,   20.497,   -0.317, 0.753,  -47.357,   34.382
SPEI1_std     ,    9.3846,   20.411,    0.460, 0.647,  -31.315,   50.084
SPEI3_std     ,   12.3101,   76.054,    0.162, 0.872, -139.338,  163.958
SPEI6_std     ,   11.6877,   82.733,    0.141, 0.888, -153.278,  176.653
SPEI12_std    ,    7.1726,   58.468,    0.123, 0.903, -109.410,  123.755
SWIA_veg_max  ,    0.0225,    0.199,    0.113, 0.910,   -0.374,    0.419
SWIA_veg_mean ,   -0.0401,    0.254,   -0.158, 0.875,   -0.547,    0.467
SWIA_veg_min  ,   -0.0300,    0.332,   -0.091, 0.928,   -0.692,    0.632
SWIA_veg_std  ,   -0.0381,    0.447,   -0.085, 0.932,   -0.930,    0.853
SWIA_veg_count,   -0.0592,    0.380,   -0.156, 0.877,   -0.816,    0.698
SWIA_mat_max  ,    0.0720,    0.256,    0.281, 0.779,   -0.438,    0.582
SWIA_mat_mean ,   -0.1145,    0.166,   -0.688, 0.494,   -0.446,    0.217
SWIA_mat_min  ,    0.0213,    0.198,    0.108, 0.914,   -0.373,    0.416
SWIA_mat_std  ,   -0.1378,    0.476,   -0.289, 0.773,   -1.088,    0.812
SWIA_mat_count,    1.1373,    1.275,    0.892, 0.375,   -1.405,    3.680
Omnibus:      ,24.997,  Durbin-Watson:     ,   2.527
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  54.857
Skew:         ,-0.853,  Prob(JB):          ,1.22e-12
Kurtosis:     , 5.957,  Cond. No.          ,1.01e+05

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 1.01e+05. This might indicate that there are
strong multicollinearity or other numerical problems.
