                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.386
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.023
Method:          ,Least Squares   ,  F-statistic:                ,   1.064
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.402  
Time:            ,10:58:54        ,  Log-Likelihood:             , -177.15
No. Observations:,   113          ,  AIC:                        ,   438.3
Df Residuals:    ,    71          ,  BIC:                        ,   552.8
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -2.5793,    4.359,   -0.592, 0.556,  -11.271,    6.112
SPI3_max      ,   -2.0368,    8.053,   -0.253, 0.801,  -18.094,   14.020
SPI6_max      ,    2.1596,    5.681,    0.380, 0.705,   -9.167,   13.487
SPI12_max     ,   -2.0288,    7.925,   -0.256, 0.799,  -17.832,   13.774
SPEI1_max     ,   -5.5953,    4.376,   -1.279, 0.205,  -14.320,    3.129
SPEI3_max     ,    4.9056,   13.628,    0.360, 0.720,  -22.267,   32.079
SPEI6_max     ,  -10.0746,   24.562,   -0.410, 0.683,  -59.050,   38.900
SPEI12_max    ,   13.5509,   13.756,    0.985, 0.328,  -13.877,   40.979
SPI1_median   ,    4.2538,   11.572,    0.368, 0.714,  -18.819,   27.327
SPI3_median   ,    3.7577,    3.733,    1.007, 0.317,   -3.685,   11.200
SPI6_median   ,   -1.8767,    3.306,   -0.568, 0.572,   -8.468,    4.715
SPI12_median  ,    1.8985,    1.339,    1.418, 0.161,   -0.772,    4.568
SPEI1_median  ,    2.6352,    8.582,    0.307, 0.760,  -14.477,   19.748
SPEI3_median  ,   -3.1946,   14.163,   -0.226, 0.822,  -31.435,   25.045
SPEI6_median  ,    2.5137,   10.358,    0.243, 0.809,  -18.139,   23.166
SPEI12_median ,   -6.8280,    6.918,   -0.987, 0.327,  -20.622,    6.966
SPI1_min      ,    2.0262,    6.889,    0.294, 0.770,  -11.709,   15.762
SPI3_min      ,    0.0341,    4.146,    0.008, 0.993,   -8.232,    8.300
SPI6_min      ,   -0.8635,    4.193,   -0.206, 0.837,   -9.224,    7.497
SPI12_min     ,    0.9859,    6.497,    0.152, 0.880,  -11.970,   13.941
SPEI1_min     ,    0.0789,    7.009,    0.011, 0.991,  -13.897,   14.055
SPEI3_min     ,   -5.6989,   23.331,   -0.244, 0.808,  -52.220,   40.822
SPEI6_min     ,    9.5873,   19.694,    0.487, 0.628,  -29.681,   48.856
SPEI12_min    ,   -7.2796,   15.450,   -0.471, 0.639,  -38.085,   23.526
SPI1_std      ,    4.2305,   19.841,    0.213, 0.832,  -35.331,   43.792
SPI3_std      ,   -0.3683,   10.919,   -0.034, 0.973,  -22.141,   21.404
SPI6_std      ,   -3.0209,   13.022,   -0.232, 0.817,  -28.985,   22.943
SPI12_std     ,    1.2091,   15.256,    0.079, 0.937,  -29.211,   31.629
SPEI1_std     ,    9.9024,    9.590,    1.033, 0.305,   -9.219,   29.024
SPEI3_std     ,   -8.1444,   42.796,   -0.190, 0.850,  -93.477,   77.188
SPEI6_std     ,   24.2263,   53.474,    0.453, 0.652,  -82.397,  130.849
SPEI12_std    ,  -19.2280,   38.341,   -0.501, 0.618,  -95.678,   57.222
SWIA_veg_max  ,   -0.0616,    0.119,   -0.518, 0.606,   -0.299,    0.176
SWIA_veg_mean ,    0.0605,    0.126,    0.482, 0.632,   -0.190,    0.311
SWIA_veg_min  ,   -0.0597,    0.120,   -0.498, 0.620,   -0.299,    0.179
SWIA_veg_std  ,    0.0676,    0.183,    0.369, 0.713,   -0.297,    0.432
SWIA_veg_count,    0.3817,    0.595,    0.642, 0.523,   -0.805,    1.568
SWIA_mat_max  ,   -0.0773,    0.235,   -0.328, 0.744,   -0.546,    0.392
SWIA_mat_mean ,   -0.0431,    0.110,   -0.392, 0.697,   -0.263,    0.176
SWIA_mat_min  ,    0.0294,    0.134,    0.219, 0.827,   -0.238,    0.297
SWIA_mat_std  ,    0.1241,    0.341,    0.365, 0.717,   -0.555,    0.803
SWIA_mat_count,    0.4891,    0.553,    0.884, 0.380,   -0.615,    1.593
Omnibus:      ,27.839,  Durbin-Watson:     ,   2.520
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  65.356
Skew:         ,-0.926,  Prob(JB):          ,6.43e-15
Kurtosis:     , 6.232,  Cond. No.          ,6.22e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 6.22e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
