                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.385
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.021
Method:          ,Least Squares   ,  F-statistic:                ,   1.059
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.408  
Time:            ,10:58:04        ,  Log-Likelihood:             , -177.25
No. Observations:,   113          ,  AIC:                        ,   438.5
Df Residuals:    ,    71          ,  BIC:                        ,   553.0
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.3347,    3.620,   -0.369, 0.713,   -8.552,    5.883
SPI3_max      ,    0.2103,   11.640,    0.018, 0.986,  -22.999,   23.420
SPI6_max      ,   -2.7774,    5.202,   -0.534, 0.595,  -13.151,    7.596
SPI12_max     ,    2.8679,    5.842,    0.491, 0.625,   -8.781,   14.517
SPEI1_max     ,    4.1113,   10.245,    0.401, 0.689,  -16.317,   24.539
SPEI3_max     ,   -4.3076,   24.409,   -0.176, 0.860,  -52.979,   44.364
SPEI6_max     ,    2.0208,   27.986,    0.072, 0.943,  -53.782,   57.824
SPEI12_max    ,    3.3774,    7.980,    0.423, 0.673,  -12.534,   19.289
SPI1_median   ,    7.1580,   11.441,    0.626, 0.534,  -15.654,   29.970
SPI3_median   ,    4.8213,    7.108,    0.678, 0.500,   -9.352,   18.994
SPI6_median   ,   -1.9520,    3.595,   -0.543, 0.589,   -9.121,    5.217
SPI12_median  ,    1.2076,    1.473,    0.820, 0.415,   -1.730,    4.146
SPEI1_median  ,   -2.4645,    7.111,   -0.347, 0.730,  -16.644,   11.715
SPEI3_median  ,   -3.9559,   15.456,   -0.256, 0.799,  -34.775,   26.863
SPEI6_median  ,   -1.9074,    7.098,   -0.269, 0.789,  -16.061,   12.246
SPEI12_median ,   -8.2211,    8.465,   -0.971, 0.335,  -25.100,    8.658
SPI1_min      ,    0.2675,    5.486,    0.049, 0.961,  -10.671,   11.206
SPI3_min      ,   -2.9898,    8.585,   -0.348, 0.729,  -20.107,   14.127
SPI6_min      ,    0.7131,    2.757,    0.259, 0.797,   -4.785,    6.211
SPI12_min     ,   -1.5694,    4.075,   -0.385, 0.701,   -9.695,    6.557
SPEI1_min     ,   -3.7783,    8.704,   -0.434, 0.666,  -21.134,   13.578
SPEI3_min     ,   13.3651,   17.240,    0.775, 0.441,  -21.010,   47.741
SPEI6_min     ,    2.5946,   21.031,    0.123, 0.902,  -39.340,   44.530
SPEI12_min    ,   -3.8276,   10.562,   -0.362, 0.718,  -24.887,   17.232
SPI1_std      ,    0.1871,   16.739,    0.011, 0.991,  -33.190,   33.564
SPI3_std      ,   -8.5709,   22.029,   -0.389, 0.698,  -52.496,   35.354
SPI6_std      ,    4.6232,    8.313,    0.556, 0.580,  -11.952,   21.198
SPI12_std     ,   -3.5966,   11.229,   -0.320, 0.750,  -25.986,   18.793
SPEI1_std     ,   -6.4054,   22.076,   -0.290, 0.773,  -50.423,   37.612
SPEI3_std     ,   25.8708,   33.641,    0.769, 0.444,  -41.207,   92.949
SPEI6_std     ,   -5.9817,   43.354,   -0.138, 0.891,  -92.427,   80.464
SPEI12_std    ,   -9.3847,   26.616,   -0.353, 0.725,  -62.455,   43.685
SWIA_veg_max  ,   -0.1373,    0.118,   -1.168, 0.247,   -0.372,    0.097
SWIA_veg_mean ,    0.1711,    0.150,    1.143, 0.257,   -0.127,    0.470
SWIA_veg_min  ,   -0.1189,    0.136,   -0.878, 0.383,   -0.389,    0.151
SWIA_veg_std  ,    0.0080,    0.168,    0.047, 0.962,   -0.328,    0.344
SWIA_veg_count,    0.1815,    0.646,    0.281, 0.779,   -1.106,    1.469
SWIA_mat_max  ,   -0.2378,    0.395,   -0.603, 0.549,   -1.025,    0.549
SWIA_mat_mean ,    0.1290,    0.196,    0.657, 0.513,   -0.262,    0.520
SWIA_mat_min  ,    0.0625,    0.349,    0.179, 0.858,   -0.634,    0.759
SWIA_mat_std  ,    0.4268,    0.813,    0.525, 0.601,   -1.195,    2.049
SWIA_mat_count,    0.0468,    0.936,    0.050, 0.960,   -1.819,    1.913
Omnibus:      ,26.027,  Durbin-Watson:     ,   2.520
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  58.217
Skew:         ,-0.882,  Prob(JB):          ,2.28e-13
Kurtosis:     , 6.042,  Cond. No.          ,5.48e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 5.48e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
