                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.374
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.004
Method:          ,Least Squares   ,  F-statistic:                ,   1.011
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.474  
Time:            ,10:59:43        ,  Log-Likelihood:             , -178.24
No. Observations:,   113          ,  AIC:                        ,   440.5
Df Residuals:    ,    71          ,  BIC:                        ,   555.0
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.9545,    3.921,   -0.243, 0.808,   -8.772,    6.863
SPI3_max      ,  -10.1772,    8.467,   -1.202, 0.233,  -27.060,    6.705
SPI6_max      ,    2.5310,    6.383,    0.397, 0.693,  -10.196,   15.258
SPI12_max     ,   -1.4938,    8.428,   -0.177, 0.860,  -18.299,   15.311
SPEI1_max     ,   -6.9755,    6.569,   -1.062, 0.292,  -20.073,    6.122
SPEI3_max     ,   20.0868,   17.359,    1.157, 0.251,  -14.526,   54.700
SPEI6_max     ,  -27.5097,   30.687,   -0.896, 0.373,  -88.697,   33.678
SPEI12_max    ,   14.9082,   14.141,    1.054, 0.295,  -13.288,   43.105
SPI1_median   ,   11.8122,   11.706,    1.009, 0.316,  -11.528,   35.153
SPI3_median   ,    2.8852,    4.249,    0.679, 0.499,   -5.586,   11.356
SPI6_median   ,    0.7611,    3.126,    0.243, 0.808,   -5.471,    6.994
SPI12_median  ,    2.2234,    1.474,    1.509, 0.136,   -0.715,    5.162
SPEI1_median  ,   -3.1232,    7.679,   -0.407, 0.685,  -18.434,   12.188
SPEI3_median  ,  -12.8407,   15.116,   -0.849, 0.398,  -42.982,   17.300
SPEI6_median  ,   -0.3030,    9.112,   -0.033, 0.974,  -18.471,   17.865
SPEI12_median ,  -13.1405,    9.217,   -1.426, 0.158,  -31.518,    5.237
SPI1_min      ,   -1.4074,    6.274,   -0.224, 0.823,  -13.917,   11.102
SPI3_min      ,    2.9173,    3.938,    0.741, 0.461,   -4.934,   10.769
SPI6_min      ,    0.5586,    4.063,    0.137, 0.891,   -7.543,    8.661
SPI12_min     ,    0.5681,    6.747,    0.084, 0.933,  -12.885,   14.021
SPEI1_min     ,   -4.8345,    5.107,   -0.947, 0.347,  -15.018,    5.349
SPEI3_min     ,    4.0892,   19.242,    0.213, 0.832,  -34.279,   42.457
SPEI6_min     ,   23.8185,   24.941,    0.955, 0.343,  -25.912,   73.549
SPEI12_min    ,   -4.6746,   14.393,   -0.325, 0.746,  -33.373,   24.024
SPI1_std      ,   -6.7317,   17.806,   -0.378, 0.707,  -42.236,   28.773
SPI3_std      ,    7.8792,   10.410,    0.757, 0.452,  -12.878,   28.636
SPI6_std      ,    0.2094,   13.140,    0.016, 0.987,  -25.990,   26.409
SPI12_std     ,   -3.7787,   14.862,   -0.254, 0.800,  -33.413,   25.855
SPEI1_std     ,   15.3511,   16.128,    0.952, 0.344,  -16.808,   47.510
SPEI3_std     ,    0.2272,   38.133,    0.006, 0.995,  -75.807,   76.262
SPEI6_std     ,   41.3815,   62.791,    0.659, 0.512,  -83.819,  166.582
SPEI12_std    ,   -8.4333,   33.358,   -0.253, 0.801,  -74.947,   58.080
SWIA_veg_max  ,   -0.1060,    0.165,   -0.643, 0.522,   -0.434,    0.222
SWIA_veg_mean ,    0.0664,    0.123,    0.540, 0.591,   -0.179,    0.312
SWIA_veg_min  ,   -0.0417,    0.113,   -0.368, 0.714,   -0.267,    0.184
SWIA_veg_std  ,    0.1082,    0.195,    0.556, 0.580,   -0.280,    0.496
SWIA_veg_count,    0.1428,    0.920,    0.155, 0.877,   -1.693,    1.978
SWIA_mat_max  ,    0.0195,    0.209,    0.093, 0.926,   -0.396,    0.435
SWIA_mat_mean ,   -0.0817,    0.154,   -0.532, 0.596,   -0.388,    0.225
SWIA_mat_min  ,    0.0766,    0.140,    0.549, 0.585,   -0.202,    0.355
SWIA_mat_std  ,    0.1030,    0.284,    0.362, 0.718,   -0.464,    0.670
SWIA_mat_count,    0.7350,    0.561,    1.310, 0.195,   -0.384,    1.854
Omnibus:      ,28.874,  Durbin-Watson:     ,   2.510
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  65.733
Skew:         ,-0.978,  Prob(JB):          ,5.33e-15
Kurtosis:     , 6.184,  Cond. No.          ,7.21e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 7.21e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
