                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.375
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.006
Method:          ,Least Squares   ,  F-statistic:                ,   1.016
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.468  
Time:            ,10:58:41        ,  Log-Likelihood:             , -178.15
No. Observations:,   113          ,  AIC:                        ,   440.3
Df Residuals:    ,    71          ,  BIC:                        ,   554.9
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -1.2078,    4.569,   -0.264, 0.792,  -10.318,    7.902
SPI3_max      ,   -3.9231,    9.562,   -0.410, 0.683,  -22.989,   15.143
SPI6_max      ,    1.6820,    4.743,    0.355, 0.724,   -7.775,   11.139
SPI12_max     ,   -0.9593,    7.289,   -0.132, 0.896,  -15.493,   13.574
SPEI1_max     ,   -3.8029,    4.461,   -0.853, 0.397,  -12.697,    5.092
SPEI3_max     ,    5.6704,   14.931,    0.380, 0.705,  -24.101,   35.442
SPEI6_max     ,  -10.9820,   23.430,   -0.469, 0.641,  -57.700,   35.736
SPEI12_max    ,   11.4003,   11.743,    0.971, 0.335,  -12.014,   34.814
SPI1_median   ,    7.1927,   12.481,    0.576, 0.566,  -17.694,   32.080
SPI3_median   ,    4.7582,    3.766,    1.263, 0.211,   -2.751,   12.267
SPI6_median   ,   -1.1007,    3.465,   -0.318, 0.752,   -8.010,    5.809
SPI12_median  ,    1.8249,    1.303,    1.400, 0.166,   -0.774,    4.424
SPEI1_median  ,    0.2743,    9.180,    0.030, 0.976,  -18.031,   18.580
SPEI3_median  ,   -5.7418,   14.992,   -0.383, 0.703,  -35.634,   24.151
SPEI6_median  ,   -1.4332,   10.876,   -0.132, 0.896,  -23.120,   20.254
SPEI12_median ,   -7.4556,    7.968,   -0.936, 0.353,  -23.343,    8.432
SPI1_min      ,   -0.1344,    7.376,   -0.018, 0.986,  -14.842,   14.574
SPI3_min      ,    0.9171,    4.200,    0.218, 0.828,   -7.457,    9.291
SPI6_min      ,    0.0276,    4.211,    0.007, 0.995,   -8.368,    8.423
SPI12_min     ,   -0.2695,    6.534,   -0.041, 0.967,  -13.298,   12.759
SPEI1_min     ,   -1.5428,    7.947,   -0.194, 0.847,  -17.389,   14.304
SPEI3_min     ,    0.3214,   25.378,    0.013, 0.990,  -50.282,   50.924
SPEI6_min     ,   10.3516,   18.621,    0.556, 0.580,  -26.779,   47.482
SPEI12_min    ,   -3.7587,   14.977,   -0.251, 0.803,  -33.622,   26.104
SPI1_std      ,   -2.0112,   21.494,   -0.094, 0.926,  -44.869,   40.847
SPI3_std      ,    1.6343,   11.344,    0.144, 0.886,  -20.985,   24.253
SPI6_std      ,   -1.1908,   11.786,   -0.101, 0.920,  -24.692,   22.310
SPI12_std     ,   -1.8429,   15.492,   -0.119, 0.906,  -32.733,   29.048
SPEI1_std     ,    8.6865,   10.069,    0.863, 0.391,  -11.391,   28.764
SPEI3_std     ,    3.2456,   45.456,    0.071, 0.943,  -87.390,   93.882
SPEI6_std     ,   21.6758,   44.996,    0.482, 0.631,  -68.044,  111.395
SPEI12_std    ,   -9.9978,   37.464,   -0.267, 0.790,  -84.698,   64.703
SWIA_veg_max  ,   -0.0246,    0.095,   -0.259, 0.796,   -0.214,    0.164
SWIA_veg_mean ,    0.0373,    0.101,    0.368, 0.714,   -0.165,    0.240
SWIA_veg_min  ,   -0.0436,    0.144,   -0.304, 0.762,   -0.330,    0.243
SWIA_veg_std  ,    0.0264,    0.150,    0.176, 0.861,   -0.273,    0.326
SWIA_veg_count,    0.2322,    0.412,    0.563, 0.575,   -0.590,    1.054
SWIA_mat_max  ,    0.0250,    0.252,    0.099, 0.921,   -0.478,    0.528
SWIA_mat_mean ,   -0.0968,    0.106,   -0.917, 0.362,   -0.307,    0.114
SWIA_mat_min  ,   -0.0069,    0.104,   -0.066, 0.948,   -0.215,    0.201
SWIA_mat_std  ,   -0.0222,    0.361,   -0.062, 0.951,   -0.742,    0.698
SWIA_mat_count,    0.3460,    0.762,    0.454, 0.651,   -1.174,    1.865
Omnibus:      ,27.513,  Durbin-Watson:     ,   2.488
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  62.868
Skew:         ,-0.927,  Prob(JB):          ,2.23e-14
Kurtosis:     , 6.149,  Cond. No.          ,5.55e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 5.55e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
