                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.387
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.035
Method:          ,Least Squares   ,  F-statistic:                ,   1.098
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.357  
Time:            ,11:11:47        ,  Log-Likelihood:             , -188.20
No. Observations:,   115          ,  AIC:                        ,   460.4
Df Residuals:    ,    73          ,  BIC:                        ,   575.7
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,    0.1074,    3.972,    0.027, 0.979,   -7.809,    8.024
SPI3_max      ,    0.4817,   15.658,    0.031, 0.976,  -30.725,   31.688
SPI6_max      ,   -5.9071,    5.193,   -1.138, 0.259,  -16.256,    4.442
SPI12_max     ,    5.6919,    4.580,    1.243, 0.218,   -3.435,   14.819
SPEI1_max     ,    9.8079,    6.510,    1.507, 0.136,   -3.166,   22.782
SPEI3_max     ,  -11.7134,   16.123,   -0.726, 0.470,  -43.847,   20.420
SPEI6_max     ,    0.8728,    7.526,    0.116, 0.908,  -14.126,   15.872
SPEI12_max    ,  -22.1523,   16.385,   -1.352, 0.181,  -54.808,   10.503
SPI1_median   ,   -0.8839,    5.101,   -0.173, 0.863,  -11.050,    9.282
SPI3_median   ,   11.3295,   15.027,    0.754, 0.453,  -18.620,   41.279
SPI6_median   ,    1.1422,    6.589,    0.173, 0.863,  -11.990,   14.275
SPI12_median  ,    0.0409,    0.801,    0.051, 0.959,   -1.556,    1.637
SPEI1_median  ,    9.7830,    4.825,    2.028, 0.046,    0.167,   19.399
SPEI3_median  ,  -28.4447,   16.147,   -1.762, 0.082,  -60.626,    3.737
SPEI6_median  ,    6.9801,    6.351,    1.099, 0.275,   -5.677,   19.637
SPEI12_median ,   -4.7036,    7.819,   -0.602, 0.549,  -20.287,   10.880
SPI1_min      ,   -3.6065,    4.979,   -0.724, 0.471,  -13.530,    6.317
SPI3_min      ,  -11.5887,    6.627,   -1.749, 0.085,  -24.796,    1.618
SPI6_min      ,   -3.8408,    2.582,   -1.488, 0.141,   -8.986,    1.304
SPI12_min     ,    2.2684,    2.326,    0.975, 0.333,   -2.368,    6.905
SPEI1_min     ,   11.6591,   10.217,    1.141, 0.258,   -8.704,   32.022
SPEI3_min     ,   15.0606,   10.120,    1.488, 0.141,   -5.108,   35.230
SPEI6_min     ,    5.2729,    8.800,    0.599, 0.551,  -12.266,   22.812
SPEI12_min    ,   21.7040,   10.156,    2.137, 0.036,    1.463,   41.945
SPI1_std      ,    4.2695,    6.969,    0.613, 0.542,   -9.620,   18.159
SPI3_std      ,  -33.1433,   15.673,   -2.115, 0.038,  -64.379,   -1.908
SPI6_std      ,  -11.6126,    7.361,   -1.578, 0.119,  -26.283,    3.058
SPI12_std     ,    7.9130,    4.147,    1.908, 0.060,   -0.352,   16.178
SPEI1_std     ,  -15.0830,   11.434,   -1.319, 0.191,  -37.870,    7.704
SPEI3_std     ,   51.9984,   24.984,    2.081, 0.041,    2.206,  101.791
SPEI6_std     ,   19.9071,   23.477,    0.848, 0.399,  -26.883,   66.697
SPEI12_std    ,   64.1406,   27.842,    2.304, 0.024,    8.651,  119.630
SWIA_veg_max  ,    0.2407,    0.414,    0.582, 0.563,   -0.584,    1.065
SWIA_veg_mean ,   -0.4869,    0.338,   -1.440, 0.154,   -1.161,    0.187
SWIA_veg_min  ,    0.1943,    0.367,    0.529, 0.598,   -0.538,    0.927
SWIA_veg_std  ,    0.3703,    0.734,    0.504, 0.616,   -1.093,    1.833
SWIA_veg_count,   -3.7057,    5.123,   -0.723, 0.472,  -13.916,    6.504
SWIA_mat_max  ,    0.0559,    0.185,    0.302, 0.763,   -0.313,    0.424
SWIA_mat_mean ,    0.2495,    0.195,    1.280, 0.205,   -0.139,    0.638
SWIA_mat_min  ,   -0.1604,    0.230,   -0.698, 0.487,   -0.618,    0.298
SWIA_mat_std  ,    0.0606,    0.745,    0.081, 0.935,   -1.424,    1.545
SWIA_mat_count,   -2.9800,    3.644,   -0.818, 0.416,  -10.243,    4.283
Omnibus:      ,27.014,  Durbin-Watson:     ,   1.896
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  69.317
Skew:         , 0.848,  Prob(JB):          ,8.87e-16
Kurtosis:     , 6.405,  Cond. No.          ,3.13e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 3.13e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
