                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.383
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.018
Method:          ,Least Squares   ,  F-statistic:                ,   1.049
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.422  
Time:            ,10:47:30        ,  Log-Likelihood:             , -177.45
No. Observations:,   113          ,  AIC:                        ,   438.9
Df Residuals:    ,    71          ,  BIC:                        ,   553.5
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.7308,    5.492,   -0.133, 0.895,  -11.682,   10.221
SPI3_max      ,   -4.5456,   10.732,   -0.424, 0.673,  -25.944,   16.853
SPI6_max      ,   -4.1492,    8.617,   -0.482, 0.632,  -21.331,   13.032
SPI12_max     ,    6.1491,   10.259,    0.599, 0.551,  -14.307,   26.605
SPEI1_max     ,   -3.8436,   17.307,   -0.222, 0.825,  -38.352,   30.665
SPEI3_max     ,    4.6975,   23.047,    0.204, 0.839,  -41.258,   50.653
SPEI6_max     ,    6.0252,   37.133,    0.162, 0.872,  -68.015,   80.065
SPEI12_max    ,    0.4640,   23.602,    0.020, 0.984,  -46.597,   47.525
SPI1_median   ,   10.9374,   13.778,    0.794, 0.430,  -16.536,   38.411
SPI3_median   ,    6.1694,    7.984,    0.773, 0.442,   -9.751,   22.090
SPI6_median   ,    0.0274,    3.999,    0.007, 0.995,   -7.946,    8.001
SPI12_median  ,    0.9660,    1.419,    0.681, 0.498,   -1.864,    3.796
SPEI1_median  ,   -4.1918,   10.365,   -0.404, 0.687,  -24.860,   16.476
SPEI3_median  ,  -11.7188,   17.758,   -0.660, 0.511,  -47.128,   23.691
SPEI6_median  ,   -2.8334,   17.631,   -0.161, 0.873,  -37.989,   32.322
SPEI12_median ,   -8.9734,    9.624,   -0.932, 0.354,  -28.163,   10.216
SPI1_min      ,   -1.2412,    8.554,   -0.145, 0.885,  -18.298,   15.816
SPI3_min      ,    0.6451,    6.216,    0.104, 0.918,  -11.749,   13.040
SPI6_min      ,    2.6560,    5.167,    0.514, 0.609,   -7.646,   12.958
SPI12_min     ,   -4.5496,    8.155,   -0.558, 0.579,  -20.810,   11.711
SPEI1_min     ,   -3.9952,    8.972,   -0.445, 0.657,  -21.884,   13.893
SPEI3_min     ,   10.8903,   30.056,    0.362, 0.718,  -49.040,   70.820
SPEI6_min     ,   -3.7537,   29.546,   -0.127, 0.899,  -62.666,   55.159
SPEI12_min    ,    5.3742,   21.997,    0.244, 0.808,  -38.487,   49.235
SPI1_std      ,   -5.2298,   24.093,   -0.217, 0.829,  -53.270,   42.810
SPI3_std      ,    0.0859,   15.649,    0.005, 0.996,  -31.117,   31.289
SPI6_std      ,   10.6432,   17.326,    0.614, 0.541,  -23.903,   45.190
SPI12_std     ,  -12.1714,   18.766,   -0.649, 0.519,  -49.589,   25.246
SPEI1_std     ,    8.0814,   34.806,    0.232, 0.817,  -61.321,   77.483
SPEI3_std     ,   21.8944,   57.699,    0.379, 0.705,  -93.155,  136.944
SPEI6_std     ,  -29.2383,   83.126,   -0.352, 0.726, -194.986,  136.510
SPEI12_std    ,   11.8217,   50.326,    0.235, 0.815,  -88.525,  112.168
SWIA_veg_max  ,   -0.0814,    0.220,   -0.370, 0.712,   -0.519,    0.357
SWIA_veg_mean ,   -0.0382,    0.304,   -0.126, 0.900,   -0.644,    0.568
SWIA_veg_min  ,    0.0381,    0.257,    0.148, 0.883,   -0.474,    0.550
SWIA_veg_std  ,    0.0898,    0.304,    0.295, 0.769,   -0.517,    0.696
SWIA_veg_count,    0.5813,    1.521,    0.382, 0.704,   -2.452,    3.614
SWIA_mat_max  ,   -0.0809,    0.166,   -0.488, 0.627,   -0.412,    0.250
SWIA_mat_mean ,    0.0949,    0.188,    0.504, 0.616,   -0.281,    0.470
SWIA_mat_min  ,   -0.0193,    0.226,   -0.085, 0.932,   -0.470,    0.432
SWIA_mat_std  ,    0.0944,    0.303,    0.312, 0.756,   -0.509,    0.698
SWIA_mat_count,    0.9006,    0.893,    1.009, 0.317,   -0.880,    2.681
Omnibus:      ,23.253,  Durbin-Watson:     ,   2.467
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  53.149
Skew:         ,-0.771,  Prob(JB):          ,2.88e-12
Kurtosis:     , 5.985,  Cond. No.          ,9.86e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 9.86e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
