                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.375
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.006
Method:          ,Least Squares   ,  F-statistic:                ,   1.016
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.467  
Time:            ,10:46:03        ,  Log-Likelihood:             , -178.14
No. Observations:,   113          ,  AIC:                        ,   440.3
Df Residuals:    ,    71          ,  BIC:                        ,   554.8
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -0.0193,    2.588,   -0.007, 0.994,   -5.179,    5.140
SPI3_max      ,  -10.8992,    8.667,   -1.258, 0.213,  -28.181,    6.383
SPI6_max      ,   -0.6851,    5.148,   -0.133, 0.895,  -10.951,    9.580
SPI12_max     ,    2.1847,    6.353,    0.344, 0.732,  -10.482,   14.851
SPEI1_max     ,   -3.2274,    5.379,   -0.600, 0.550,  -13.953,    7.498
SPEI3_max     ,   18.8580,   18.445,    1.022, 0.310,  -17.920,   55.636
SPEI6_max     ,  -13.7915,   28.327,   -0.487, 0.628,  -70.274,   42.691
SPEI12_max    ,    3.7947,    9.125,    0.416, 0.679,  -14.399,   21.989
SPI1_median   ,   11.1614,   10.384,    1.075, 0.286,   -9.543,   31.866
SPI3_median   ,    4.3468,    3.462,    1.256, 0.213,   -2.556,   11.250
SPI6_median   ,    1.4578,    2.795,    0.522, 0.604,   -4.115,    7.030
SPI12_median  ,    1.8771,    1.359,    1.381, 0.172,   -0.833,    4.588
SPEI1_median  ,   -4.1826,    5.333,   -0.784, 0.436,  -14.817,    6.452
SPEI3_median  ,  -13.6087,   13.269,   -1.026, 0.309,  -40.066,   12.849
SPEI6_median  ,   -4.7023,    6.384,   -0.737, 0.464,  -17.431,    8.026
SPEI12_median ,  -11.8405,    8.909,   -1.329, 0.188,  -29.604,    5.923
SPI1_min      ,   -2.0705,    4.456,   -0.465, 0.644,  -10.956,    6.815
SPI3_min      ,    3.8007,    3.728,    1.019, 0.311,   -3.633,   11.235
SPI6_min      ,    2.1069,    2.509,    0.840, 0.404,   -2.896,    7.110
SPI12_min     ,   -2.3024,    4.069,   -0.566, 0.573,  -10.416,    5.811
SPEI1_min     ,   -8.1652,    6.413,   -1.273, 0.207,  -20.952,    4.622
SPEI3_min     ,   10.1499,   11.351,    0.894, 0.374,  -12.483,   32.783
SPEI6_min     ,   10.1357,   22.137,    0.458, 0.648,  -34.004,   54.275
SPEI12_min    ,    5.4940,    7.032,    0.781, 0.437,   -8.526,   19.514
SPI1_std      ,   -8.3985,   13.217,   -0.635, 0.527,  -34.753,   17.956
SPI3_std      ,   10.3240,   10.320,    1.000, 0.321,  -10.253,   30.901
SPI6_std      ,    7.0178,    9.404,    0.746, 0.458,  -11.734,   25.769
SPI12_std     ,   -9.1951,   10.211,   -0.900, 0.371,  -29.556,   11.165
SPEI1_std     ,    6.5180,   13.988,    0.466, 0.643,  -21.373,   34.408
SPEI3_std     ,    7.0105,   20.839,    0.336, 0.738,  -34.542,   48.563
SPEI6_std     ,    1.5467,   47.410,    0.033, 0.974,  -92.987,   96.080
SPEI12_std    ,   14.8519,   17.885,    0.830, 0.409,  -20.809,   50.513
SWIA_veg_max  ,   -0.0501,    0.164,   -0.305, 0.762,   -0.378,    0.278
SWIA_veg_mean ,   -0.0577,    0.118,   -0.489, 0.626,   -0.293,    0.177
SWIA_veg_min  ,    0.0282,    0.099,    0.285, 0.777,   -0.170,    0.226
SWIA_veg_std  ,    0.0535,    0.210,    0.255, 0.799,   -0.364,    0.472
SWIA_veg_count,    0.3535,    1.042,    0.339, 0.735,   -1.724,    2.431
SWIA_mat_max  ,   -0.0974,    0.187,   -0.520, 0.604,   -0.471,    0.276
SWIA_mat_mean ,   -0.0097,    0.167,   -0.058, 0.954,   -0.343,    0.324
SWIA_mat_min  ,    0.1535,    0.209,    0.734, 0.466,   -0.264,    0.571
SWIA_mat_std  ,    0.1981,    0.311,    0.637, 0.526,   -0.422,    0.819
SWIA_mat_count,    1.4122,    1.030,    1.371, 0.175,   -0.642,    3.467
Omnibus:      ,21.039,  Durbin-Watson:     ,   2.414
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  50.005
Skew:         ,-0.672,  Prob(JB):          ,1.39e-11
Kurtosis:     , 5.969,  Cond. No.          ,5.14e+04

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 5.14e+04. This might indicate that there are
strong multicollinearity or other numerical problems.
