                          OLS Regression Results                          
Dep. Variable:   ,yield           ,  R-squared (uncentered):     ,   0.377
Model:           ,OLS             ,  Adj. R-squared (uncentered):,   0.009
Method:          ,Least Squares   ,  F-statistic:                ,   1.025
Date:            ,Fri, 24 Apr 2026,  Prob (F-statistic):         , 0.455  
Time:            ,10:47:43        ,  Log-Likelihood:             , -177.95
No. Observations:,   113          ,  AIC:                        ,   439.9
Df Residuals:    ,    71          ,  BIC:                        ,   554.5
Df Model:        ,    42          ,                              ,        
Covariance Type: ,nonrobust       ,                              ,        
              ,   coef   , std err ,    t    ,P>|t| ,  [0.025 ,  0.975] 
SPI1_max      ,   -2.2715,    7.051,   -0.322, 0.748,  -16.330,   11.787
SPI3_max      ,   -1.6671,   20.584,   -0.081, 0.936,  -42.710,   39.375
SPI6_max      ,   -4.5281,    8.532,   -0.531, 0.597,  -21.541,   12.485
SPI12_max     ,    5.3861,    9.043,    0.596, 0.553,  -12.645,   23.417
SPEI1_max     ,   -0.9744,   19.946,   -0.049, 0.961,  -40.745,   38.796
SPEI3_max     ,    0.7724,   40.798,    0.019, 0.985,  -80.576,   82.121
SPEI6_max     ,    9.9939,   55.693,    0.179, 0.858, -101.056,  121.044
SPEI12_max    ,   -0.2207,   24.137,   -0.009, 0.993,  -48.349,   47.908
SPI1_median   ,    7.0087,   23.079,    0.304, 0.762,  -39.010,   53.028
SPI3_median   ,    6.8708,    7.684,    0.894, 0.374,   -8.450,   22.192
SPI6_median   ,   -1.0293,    6.823,   -0.151, 0.881,  -14.634,   12.575
SPI12_median  ,    1.1233,    1.823,    0.616, 0.540,   -2.512,    4.759
SPEI1_median  ,   -1.8933,   14.843,   -0.128, 0.899,  -31.489,   27.702
SPEI3_median  ,   -7.5740,   28.239,   -0.268, 0.789,  -63.880,   48.732
SPEI6_median  ,   -0.6072,   19.953,   -0.030, 0.976,  -40.393,   39.179
SPEI12_median ,   -6.4897,   17.870,   -0.363, 0.718,  -42.121,   29.142
SPI1_min      ,    1.3360,   12.419,    0.108, 0.915,  -23.426,   26.098
SPI3_min      ,   -0.6525,    9.777,   -0.067, 0.947,  -20.148,   18.843
SPI6_min      ,    1.6538,    5.617,    0.294, 0.769,   -9.545,   12.853
SPI12_min     ,   -3.1955,    7.554,   -0.423, 0.674,  -18.257,   11.866
SPEI1_min     ,   -5.3165,   10.934,   -0.486, 0.628,  -27.119,   16.486
SPEI3_min     ,    7.2368,   32.433,    0.223, 0.824,  -57.433,   71.906
SPEI6_min     ,   -7.0618,   44.291,   -0.159, 0.874,  -95.376,   81.252
SPEI12_min    ,    2.2818,   24.524,    0.093, 0.926,  -46.617,   51.180
SPI1_std      ,    1.9745,   37.128,    0.053, 0.958,  -72.057,   76.006
SPI3_std      ,   -2.8262,   26.340,   -0.107, 0.915,  -55.347,   49.695
SPI6_std      ,    9.2440,   15.178,    0.609, 0.544,  -21.020,   39.508
SPI12_std     ,   -8.3271,   21.024,   -0.396, 0.693,  -50.247,   33.593
SPEI1_std     ,    0.7620,   42.491,    0.018, 0.986,  -83.963,   85.487
SPEI3_std     ,   11.8306,   56.242,    0.210, 0.834, -100.313,  123.974
SPEI6_std     ,  -31.8839,   92.466,   -0.345, 0.731, -216.257,  152.489
SPEI12_std    ,    5.0282,   58.655,    0.086, 0.932, -111.927,  121.984
SWIA_veg_max  ,   -0.0322,    0.229,   -0.141, 0.888,   -0.488,    0.424
SWIA_veg_mean ,   -0.0667,    0.290,   -0.230, 0.819,   -0.645,    0.512
SWIA_veg_min  ,    0.0389,    0.247,    0.158, 0.875,   -0.453,    0.531
SWIA_veg_std  ,    0.1325,    0.323,    0.411, 0.683,   -0.511,    0.776
SWIA_veg_count,    0.3277,    0.957,    0.343, 0.733,   -1.580,    2.235
SWIA_mat_max  ,   -0.0339,    0.194,   -0.174, 0.862,   -0.421,    0.353
SWIA_mat_mean ,    0.1101,    0.297,    0.371, 0.712,   -0.482,    0.702
SWIA_mat_min  ,   -0.0886,    0.303,   -0.292, 0.771,   -0.693,    0.516
SWIA_mat_std  ,   -0.0850,    0.322,   -0.264, 0.793,   -0.727,    0.557
SWIA_mat_count,    0.5511,    2.351,    0.234, 0.815,   -4.138,    5.240
Omnibus:      ,26.264,  Durbin-Watson:     ,   2.537
Prob(Omnibus):, 0.000,  Jarque-Bera (JB):  ,  58.010
Skew:         ,-0.896,  Prob(JB):          ,2.53e-13
Kurtosis:     , 6.018,  Cond. No.          ,1.08e+05

Notes:
[1] R² is computed without centering (uncentered) since the model does not contain a constant.
[2] Standard Errors assume that the covariance matrix of the errors is correctly specified.
[3] The condition number is large, 1.08e+05. This might indicate that there are
strong multicollinearity or other numerical problems.
